time; buffer(s); video seconds; throttling bandwidth; latency
2023-01-24 21:47:10.341; 0.0; 0.0, 5000; 0
2023-01-24 21:47:10.852; 3.6829840000000003; 0.320016, 5000; 0
2023-01-24 21:47:11.362; 7.163762999999999; 0.830237, 5000; 0
2023-01-24 21:47:11.873; 6.651787; 1.342213, 5000; 0
2023-01-24 21:47:12.384; 10.144957999999999; 1.852042, 5000; 0
2023-01-24 21:47:12.898; 9.636578; 2.366422, 5000; 0
2023-01-24 21:47:13.411; 9.124929999999999; 2.87807, 5000; 0
2023-01-24 21:47:13.918; 12.602472; 3.386528, 5000; 0
2023-01-24 21:47:14.429; 16.083051; 3.897949, 5000; 0
2023-01-24 21:47:14.945; 19.570926; 4.413074, 2000; 80
2023-01-24 21:47:15.453; 19.08157; 4.92143, 2000; 80
2023-01-24 21:47:15.964; 22.556189; 5.432811, 2000; 80
2023-01-24 21:47:16.475; 22.059081; 5.943919, 2000; 80
2023-01-24 21:47:16.987; 21.547345; 6.455655, 2000; 80
2023-01-24 21:47:17.499; 21.035866; 6.967134, 2000; 80
2023-01-24 21:47:18.014; 24.502191000000003; 7.481809, 2000; 80
2023-01-24 21:47:18.526; 23.989818; 7.994182, 2000; 80
2023-01-24 21:47:19.040; 23.495184000000002; 8.507816, 2000; 80
2023-01-24 21:47:19.565; 22.971145; 9.031855, 2000; 80
2023-01-24 21:47:20.075; 26.438007000000002; 9.542993, 2000; 80
2023-01-24 21:47:20.585; 25.949494; 10.053506, 2000; 80
2023-01-24 21:47:21.097; 25.437793; 10.565207, 2000; 80
2023-01-24 21:47:21.608; 24.927339; 11.075661, 2000; 80
2023-01-24 21:47:22.123; 28.392212; 11.591788, 2000; 80
2023-01-24 21:47:22.631; 27.904007; 12.098993, 2000; 80
2023-01-24 21:47:23.143; 27.391507; 12.611493, 2000; 80
2023-01-24 21:47:23.655; 30.87014; 13.12386, 2000; 80
2023-01-24 21:47:24.167; 30.367828; 13.635172, 2000; 80
2023-01-24 21:47:24.677; 33.839012000000004; 14.144988, 2000; 80
2023-01-24 21:47:25.190; 33.325424; 14.658576, 2000; 80
2023-01-24 21:47:25.701; 32.834583; 15.168417, 2000; 80
2023-01-24 21:47:26.212; 36.309507999999994; 15.679492, 2000; 80
2023-01-24 21:47:26.724; 35.811188; 16.191812, 2000; 80
2023-01-24 21:47:27.234; 35.300904; 16.702096, 2000; 80
2023-01-24 21:47:27.746; 38.778516999999994; 17.213483, 2000; 80
2023-01-24 21:47:28.255; 38.280219; 17.722781, 2000; 80
2023-01-24 21:47:28.769; 41.763587; 18.236413, 2000; 80
2023-01-24 21:47:29.281; 41.250676; 18.749324, 2000; 80
2023-01-24 21:47:29.793; 44.733031; 19.260969, 2000; 80
2023-01-24 21:47:30.304; 44.221598; 19.772402, 2000; 80
2023-01-24 21:47:30.814; 47.717802; 20.282198, 2000; 80
2023-01-24 21:47:31.327; 47.205709; 20.794291, 2000; 80
2023-01-24 21:47:31.840; 50.67824499999999; 21.305755, 2000; 80
2023-01-24 21:47:32.350; 50.18549; 21.81751, 2000; 80
2023-01-24 21:47:32.861; 53.662907000000004; 22.329093, 2000; 80
2023-01-24 21:47:33.372; 53.162409; 22.840591, 2000; 80
2023-01-24 21:47:33.884; 52.650797; 23.352203, 2000; 80
2023-01-24 21:47:34.396; 56.138701; 23.864299, 2000; 80
2023-01-24 21:47:34.907; 55.628094000000004; 24.374906, 2000; 80
2023-01-24 21:47:35.417; 55.117174; 24.885826, 2000; 80
2023-01-24 21:47:35.930; 58.601828999999995; 25.398171, 2000; 80
2023-01-24 21:47:36.441; 58.090070999999995; 25.909929, 2000; 80
2023-01-24 21:47:36.956; 61.564288000000005; 26.424712, 2000; 80
2023-01-24 21:47:37.463; 61.071365; 26.931635, 2000; 80
2023-01-24 21:47:37.975; 60.559736; 27.443264, 2000; 80
2023-01-24 21:47:38.486; 60.048007999999996; 27.954992, 2000; 80
2023-01-24 21:47:38.998; 59.53658; 28.46642, 2000; 80
2023-01-24 21:47:39.510; 59.023944; 28.979056, 2000; 80
2023-01-24 21:47:40.026; 62.502083999999996; 29.493916, 1000; 120
2023-01-24 21:47:40.549; 61.979549999999996; 30.01645, 1000; 120
2023-01-24 21:47:41.059; 61.475232000000005; 30.527768, 1000; 120
2023-01-24 21:47:41.571; 60.962694; 31.040306, 1000; 120
2023-01-24 21:47:42.082; 60.452314; 31.550686, 1000; 120
2023-01-24 21:47:42.594; 59.941068; 32.061932, 1000; 120
2023-01-24 21:47:43.106; 59.428053; 32.574947, 1000; 120
2023-01-24 21:47:43.619; 58.916273; 33.086727, 1000; 120
2023-01-24 21:47:44.129; 58.406033; 33.596967, 1000; 120
2023-01-24 21:47:44.641; 61.887685; 34.109315, 1000; 120
2023-01-24 21:47:45.152; 61.382386; 34.620614, 1000; 120
2023-01-24 21:47:45.662; 60.872106; 35.130894, 1000; 120
2023-01-24 21:47:46.174; 60.360436; 35.642564, 1000; 120
2023-01-24 21:47:46.686; 59.848362; 36.154638, 1000; 120
2023-01-24 21:47:47.198; 59.336172; 36.666828, 1000; 120
2023-01-24 21:47:47.709; 58.826159; 37.176841, 1000; 120
2023-01-24 21:47:48.220; 62.308894; 37.688106, 1000; 120
2023-01-24 21:47:48.732; 61.803194; 38.199806, 1000; 120
2023-01-24 21:47:49.244; 61.290728; 38.712272, 1000; 120
2023-01-24 21:47:49.755; 60.779723; 39.223277, 1000; 120
2023-01-24 21:47:50.266; 60.26801; 39.73499, 1000; 120
2023-01-24 21:47:50.779; 59.755893; 40.247107, 1000; 120
2023-01-24 21:47:51.290; 59.244518; 40.758482, 1000; 120
2023-01-24 21:47:51.801; 58.734192; 41.268808, 1000; 120
2023-01-24 21:47:52.312; 62.211612; 41.780388, 1000; 120
2023-01-24 21:47:52.823; 61.710693; 42.292307, 1000; 120
