time; type; bitrate Kbps; id2023-01-22 21:51:28.000; video; 1000; 00001
2023-01-22 21:54:13.000; video; 4600; 00056
2023-01-22 21:54:15.000; audio; 320; 00057
2023-01-22 21:54:17.000; video; 4600; 00057
2023-01-22 21:54:18.000; audio; 320; 00058
2023-01-22 21:54:20.000; video; 4600; 00058
2023-01-22 21:54:23.000; audio; 320; 00059
2023-01-22 21:54:24.000; video; 4600; 00059
2023-01-22 21:54:26.000; audio; 320; 00060
2023-01-22 21:54:29.000; video; 4600; 00060
2023-01-22 21:54:30.000; audio; 320; 00061
2023-01-22 21:54:33.000; video; 4600; 00061
2023-01-22 21:54:34.000; audio; 320; 00062
2023-01-22 21:54:37.000; video; 4600; 00062
2023-01-22 21:54:39.000; audio; 320; 00063
2023-01-22 21:54:41.000; video; 4600; 00063
2023-01-22 21:54:43.000; audio; 320; 00064
2023-01-22 21:54:45.000; video; 4600; 00064
2023-01-22 21:54:46.000; audio; 320; 00065
2023-01-22 21:54:48.000; video; 4600; 00065
2023-01-22 21:54:49.000; audio; 320; 00066
2023-01-22 21:54:53.000; video; 4600; 00066
2023-01-22 21:54:54.000; audio; 320; 00067
2023-01-22 21:54:56.000; video; 4600; 00067
2023-01-22 21:54:57.000; audio; 320; 00068
2023-01-22 21:55:01.000; video; 4600; 00068
2023-01-22 21:55:02.000; audio; 320; 00069
2023-01-22 21:55:05.000; video; 4600; 00069
2023-01-22 21:55:06.000; audio; 320; 00070
2023-01-22 21:55:09.000; video; 4600; 00070
2023-01-22 21:55:10.000; audio; 320; 00071
2023-01-22 21:55:12.000; video; 4600; 00071
2023-01-22 21:55:14.000; audio; 320; 00072
2023-01-22 21:55:16.000; video; 4600; 00072
2023-01-22 21:55:17.000; audio; 320; 00073
2023-01-22 21:55:21.000; video; 4600; 00073
2023-01-22 21:55:22.000; audio; 320; 00074
2023-01-22 21:55:24.000; video; 4600; 00074
2023-01-22 21:55:26.000; audio; 320; 00075
2023-01-22 21:55:29.000; video; 4600; 00075
2023-01-22 21:55:30.000; audio; 320; 00076
2023-01-22 21:55:33.000; video; 4600; 00076
2023-01-22 21:55:34.000; audio; 320; 00077
2023-01-22 21:55:37.000; video; 4600; 00077
2023-01-22 21:55:38.000; audio; 320; 00078
2023-01-22 21:55:41.000; video; 4600; 00078
2023-01-22 21:55:42.000; audio; 320; 00079
2023-01-22 21:55:45.000; video; 4600; 00079
2023-01-22 21:55:46.000; audio; 320; 00080
2023-01-22 21:55:49.000; video; 4600; 00080
2023-01-22 21:55:50.000; audio; 320; 00081
2023-01-22 21:55:53.000; video; 4600; 00081
2023-01-22 21:55:54.000; audio; 320; 00082
2023-01-22 21:55:57.000; video; 4600; 00082
2023-01-22 21:55:58.000; audio; 320; 00083
2023-01-22 21:56:00.000; video; 4600; 00083
2023-01-22 21:56:02.000; audio; 320; 00084
2023-01-22 21:56:05.000; video; 4600; 00084
2023-01-22 21:56:06.000; audio; 320; 00085
2023-01-22 21:56:09.000; video; 4600; 00085
2023-01-22 21:56:09.000; audio; 320; 00086
2023-01-22 21:56:13.000; video; 4600; 00086
2023-01-22 21:56:14.000; audio; 320; 00087
2023-01-22 21:56:17.000; video; 4600; 00087
2023-01-22 21:56:18.000; audio; 320; 00088
2023-01-22 21:56:21.000; video; 4600; 00088
2023-01-22 21:56:22.000; audio; 320; 00089
2023-01-22 21:56:25.000; video; 4600; 00089
2023-01-22 21:56:26.000; audio; 320; 00090
2023-01-22 21:56:29.000; video; 4600; 00090
2023-01-22 21:56:30.000; audio; 320; 00091
2023-01-22 21:56:33.000; video; 4600; 00091
2023-01-22 21:56:34.000; audio; 320; 00092
2023-01-22 21:56:37.000; video; 4600; 00092
2023-01-22 21:56:38.000; audio; 320; 00093
2023-01-22 21:57:09.000; video; 4600; 00093
2023-01-22 21:57:11.000; audio; 320; 00094
2023-01-22 21:57:13.000; video; 4600; 00094
2023-01-22 21:57:15.000; audio; 320; 00095
2023-01-22 21:57:17.000; video; 4600; 00095
2023-01-22 21:57:18.000; audio; 320; 00096
2023-01-22 21:57:21.000; video; 4600; 00096
2023-01-22 21:57:23.000; audio; 320; 00097
2023-01-22 21:57:25.000; video; 4600; 00097
2023-01-22 21:57:26.000; audio; 320; 00098
2023-01-22 21:57:29.000; video; 4600; 00098
2023-01-22 21:57:30.000; audio; 320; 00099
2023-01-22 21:57:33.000; video; 4600; 00099
2023-01-22 21:57:34.000; audio; 320; 00100
2023-01-22 21:57:37.000; video; 4600; 00100
2023-01-22 21:57:38.000; audio; 320; 00101
2023-01-22 21:57:41.000; video; 4600; 00101
2023-01-22 21:57:42.000; audio; 320; 00102
2023-01-22 21:57:45.000; video; 4600; 00102
2023-01-22 21:57:45.000; audio; 320; 00103
2023-01-22 21:57:49.000; video; 4600; 00103
2023-01-22 21:57:49.000; audio; 320; 00104
2023-01-22 21:57:53.000; video; 4600; 00104
2023-01-22 21:57:54.000; audio; 320; 00105
2023-01-22 21:57:57.000; video; 4600; 00105
2023-01-22 21:57:58.000; audio; 320; 00106
2023-01-22 21:58:01.000; video; 4600; 00106
2023-01-22 21:58:03.000; audio; 320; 00107
2023-01-22 21:58:05.000; video; 4600; 00107
2023-01-22 21:58:11.000; audio; 320; 00108
2023-01-22 21:58:10.000; video; 4600; 00108
2023-01-22 21:58:14.000; audio; 320; 00109
2023-01-22 21:58:14.000; video; 4600; 00109
2023-01-22 21:58:17.000; audio; 320; 00110
2023-01-22 21:58:17.000; video; 4600; 00110
2023-01-22 21:58:38.000; video; 4600; 00110
2023-01-22 21:58:39.000; video; 4600; 00110
2023-01-22 21:58:43.000; audio; 320; 00111
