time; buffer(s)
2023-01-22 20:57:37.216; 15.446018000000002
2023-01-22 20:57:37.728; 14.934497999999998
2023-01-22 20:57:38.238; 14.422839000000003
2023-01-22 20:57:38.748; 13.912720999999998
2023-01-22 20:57:39.259; 17.383010999999996
2023-01-22 20:57:39.771; 16.890456
2023-01-22 20:57:40.283; 16.378344
2023-01-22 20:57:40.795; 15.867921000000003
2023-01-22 20:57:41.3; 19.349725000000007
2023-01-22 20:57:41.82; 18.840846
2023-01-22 20:57:42.328; 18.332853
2023-01-22 20:57:42.841; 17.821679000000003
2023-01-22 20:57:43.352; 17.308984000000002
2023-01-22 20:57:43.869; 16.795340000000003
2023-01-22 20:57:44.376; 20.285032
2023-01-22 20:57:44.886; 19.774541999999997
2023-01-22 20:57:45.398; 19.263826
2023-01-22 20:57:45.909; 18.752414
2023-01-22 20:57:46.422; 18.23939
2023-01-22 20:57:46.933; 17.7294
2023-01-22 20:57:47.448; 17.214382999999998
2023-01-22 20:57:47.956; 16.705581000000002
2023-01-22 20:57:48.467; 16.194862
2023-01-22 20:57:48.98; 15.682227999999995
2023-01-22 20:57:49.489; 15.172517
2023-01-22 20:57:50.001; 14.660262000000003
2023-01-22 20:57:50.516; 18.142995
2023-01-22 20:57:51.045; 17.614833000000004
2023-01-22 20:57:51.551; 17.111475
2023-01-22 20:57:52.154; 16.507836999999995
2023-01-22 20:57:52.67; 15.990757000000002
2023-01-22 20:57:53.182; 15.479561000000004
2023-01-22 20:57:53.692; 14.969887999999997
2023-01-22 20:57:54.203; 14.458969999999994
2023-01-22 20:57:54.715; 17.93204700000001
2023-01-22 20:57:55.229; 17.41932700000001
2023-01-22 20:57:55.739; 16.923779999999994
2023-01-22 20:57:56.25; 16.412249000000003
2023-01-22 20:57:56.762; 15.900611999999995
2023-01-22 20:57:57.273; 15.388615999999999
2023-01-22 20:57:57.785; 14.877697999999995
2023-01-22 20:57:58.296; 18.358958
2023-01-22 20:57:58.805; 17.856925000000004
2023-01-22 20:57:59.319; 17.342910000000003
2023-01-22 20:57:59.83; 16.831854000000007
2023-01-22 20:58:00.342; 16.319965999999994
2023-01-22 20:58:00.851; 15.810243
2023-01-22 20:58:01.363; 15.298575999999997
2023-01-22 20:58:01.875; 18.781459999999996
2023-01-22 20:58:02.386; 18.275355000000005
2023-01-22 20:58:02.896; 17.765746000000007
2023-01-22 20:58:03.407; 17.255298999999994
2023-01-22 20:58:03.919; 16.742793000000006
2023-01-22 20:58:04.429; 16.232748
2023-01-22 20:58:04.94; 19.716577
2023-01-22 20:58:05.452; 19.210533999999996
2023-01-22 20:58:05.962; 18.699236
2023-01-22 20:58:06.474; 18.188050000000004
2023-01-22 20:58:06.99; 17.672963999999993
2023-01-22 20:58:07.51; 21.140411
2023-01-22 20:58:08.021; 20.629998
2023-01-22 20:58:08.531; 20.130469000000005
2023-01-22 20:58:09.044; 19.617239999999995
2023-01-22 20:58:09.556; 19.106736999999995
2023-01-22 20:58:10.067; 18.595409000000004
2023-01-22 20:58:10.578; 18.084615999999997
2023-01-22 20:58:11.089; 17.572829
2023-01-22 20:58:11.6; 17.061903
2023-01-22 20:58:12.116; 16.546432999999993
2023-01-22 20:58:12.624; 20.027157000000003
2023-01-22 20:58:13.136; 19.515563
2023-01-22 20:58:13.649; 19.011977
2023-01-22 20:58:14.158; 18.504075
2023-01-22 20:58:14.67; 17.992147000000003
2023-01-22 20:58:15.181; 17.481612
2023-01-22 20:58:15.691; 16.970180999999997
2023-01-22 20:58:16.203; 20.441737000000003
2023-01-22 20:58:16.714; 19.929569
2023-01-22 20:58:17.231; 19.430831999999995
2023-01-22 20:58:17.755; 18.908261999999993
2023-01-22 20:58:18.264; 18.397741999999994
2023-01-22 20:58:18.778; 17.884086999999994
2023-01-22 20:58:19.292; 17.369659
2023-01-22 20:58:19.802; 16.860184000000004
2023-01-22 20:58:20.311; 16.351923
2023-01-22 20:58:20.823; 19.833923999999996
2023-01-22 20:58:21.331; 19.324037000000004
2023-01-22 20:58:21.845; 18.817969000000005
2023-01-22 20:58:22.36; 18.302234
2023-01-22 20:58:22.881; 17.780197
2023-01-22 20:58:23.444; 17.222389000000007
2023-01-22 20:58:23.967; 16.694462
2023-01-22 20:58:24.477; 20.18256600000001
2023-01-22 20:58:24.987; 19.67299700000001
2023-01-22 20:58:25.498; 19.163093000000003
2023-01-22 20:58:26.01; 18.651809999999998
2023-01-22 20:58:26.521; 18.140331000000003
2023-01-22 20:58:27.033; 17.628204999999994
2023-01-22 20:58:27.544; 17.116822
2023-01-22 20:58:28.056; 16.605290999999994
2023-01-22 20:58:28.569; 16.092291000000003
2023-01-22 20:58:29.078; 15.582998000000003
2023-01-22 20:58:29.59; 19.065884999999994
2023-01-22 20:58:30.102; 18.553106
2023-01-22 20:58:30.615; 18.047515000000004
2023-01-22 20:58:31.124; 17.537660000000002
2023-01-22 20:58:31.635; 17.026764999999997
2023-01-22 20:58:32.149; 16.512856
2023-01-22 20:58:32.658; 16.003671999999995
2023-01-22 20:58:33.17; 15.492590000000007
2023-01-22 20:58:33.683; 14.979350999999994
2023-01-22 20:58:34.193; 14.469035000000005
2023-01-22 20:58:34.703; 17.944968000000003
2023-01-22 20:58:35.215; 17.432231
2023-01-22 20:58:35.726; 16.93571199999998
2023-01-22 20:58:36.239; 16.42313399999999
2023-01-22 20:58:36.749; 15.912992999999986
2023-01-22 20:58:37.261; 15.400984999999991
2023-01-22 20:58:37.772; 14.889631999999992
2023-01-22 20:58:38.281; 18.36153800000001
2023-01-22 20:58:38.794; 17.849720000000005
2023-01-22 20:58:39.307; 17.35507099999998
2023-01-22 20:58:39.82; 16.84312299999999
2023-01-22 20:58:40.333; 16.330521999999988
2023-01-22 20:58:40.853; 15.807866999999987
2023-01-22 20:58:41.365; 15.297519999999992
2023-01-22 20:58:41.881; 14.781023999999988
2023-01-22 20:58:42.39; 18.271083999999988
2023-01-22 20:58:42.899; 17.763083999999992
2023-01-22 20:58:43.406; 17.255886999999987
2023-01-22 20:58:43.925; 16.737148999999988
2023-01-22 20:58:44.433; 16.229206999999988
2023-01-22 20:58:44.946; 15.716475999999986
2023-01-22 20:58:45.455; 15.20680299999998
2023-01-22 20:58:45.967; 14.695183999999983
2023-01-22 20:58:46.479; 14.182215999999983
2023-01-22 20:58:46.993; 13.669438999999983
2023-01-22 20:58:47.502; 13.16076799999999
2023-01-22 20:58:48.013; 12.649108999999982
2023-01-22 20:58:48.525; 12.13774699999999
2023-01-22 20:58:49.036; 11.625585999999984
2023-01-22 20:58:49.546; 11.11481599999999
2023-01-22 20:58:50.064; 10.597675999999993
2023-01-22 20:58:50.584; 10.078088999999991
2023-01-22 20:58:51.095; 9.566860999999989
2023-01-22 20:58:51.606; 13.044962999999996
2023-01-22 20:58:52.12; 12.53094999999999
2023-01-22 20:58:52.627; 12.034637999999987
2023-01-22 20:58:53.139; 11.522571
2023-01-22 20:58:53.653; 11.010188
2023-01-22 20:58:54.162; 10.499585999999994
2023-01-22 20:58:54.674; 9.987634999999983
2023-01-22 20:58:55.185; 9.476515999999975
2023-01-22 20:58:55.695; 12.957503000000003
2023-01-22 20:58:56.203; 12.449351000000007
2023-01-22 20:58:56.718; 11.943658
2023-01-22 20:58:57.228; 11.433544999999981
2023-01-22 20:58:57.739; 10.922663999999997
2023-01-22 20:58:58.253; 10.408868999999981
2023-01-22 20:58:58.762; 9.899068
2023-01-22 20:58:59.275; 9.387542999999994
2023-01-22 20:58:59.785; 12.86051599999999
2023-01-22 20:59:00.298; 12.346406000000002
2023-01-22 20:59:00.808; 11.853326999999979
2023-01-22 20:59:01.315; 11.346551999999974
2023-01-22 20:59:01.829; 10.832941999999974
2023-01-22 20:59:02.339; 10.322640999999976
2023-01-22 20:59:02.85; 9.811446999999987
2023-01-22 20:59:03.362; 9.300914999999975
2023-01-22 20:59:03.876; 8.786178999999976
2023-01-22 20:59:04.385; 8.276666999999975
2023-01-22 20:59:04.896; 7.765939999999972
2023-01-22 20:59:05.406; 7.255367999999976
2023-01-22 20:59:05.918; 6.74474699999999
2023-01-22 20:59:06.43; 6.2321059999999875
2023-01-22 20:59:06.942; 5.719880999999987
2023-01-22 20:59:07.452; 5.209337999999974
2023-01-22 20:59:07.966; 4.696861999999982
2023-01-22 20:59:08.477; 8.179625000000016
2023-01-22 20:59:08.988; 7.6679960000000165
2023-01-22 20:59:09.499; 7.157065000000017
2023-01-22 20:59:10.011; 6.645488
2023-01-22 20:59:10.522; 6.139175999999992
2023-01-22 20:59:11.031; 9.621139999999997
2023-01-22 20:59:11.546; 9.108190000000008
2023-01-22 20:59:12.058; 8.595033
2023-01-22 20:59:12.568; 8.084582000000012
2023-01-22 20:59:13.08; 7.582804999999979
2023-01-22 20:59:13.592; 7.069473999999985
2023-01-22 20:59:14.102; 10.560682999999983
2023-01-22 20:59:14.613; 10.049243999999987
2023-01-22 20:59:15.126; 9.538039999999995
2023-01-22 20:59:15.635; 9.026290999999986
2023-01-22 20:59:16.147; 8.514649999999989
2023-01-22 20:59:16.657; 11.985174999999998
2023-01-22 20:59:17.169; 11.47348500000001
2023-01-22 20:59:17.68; 10.981482
2023-01-22 20:59:18.191; 10.470262999999989
2023-01-22 20:59:18.704; 9.957063999999974
2023-01-22 20:59:19.214; 13.428336000000002
2023-01-22 20:59:19.725; 12.917144000000008
2023-01-22 20:59:20.24; 12.422109999999975
2023-01-22 20:59:20.749; 11.913198999999992
2023-01-22 20:59:21.259; 11.402240999999975
2023-01-22 20:59:21.769; 10.892682999999977
2023-01-22 20:59:22.281; 10.381438999999972
2023-01-22 20:59:22.792; 9.869659999999982
2023-01-22 20:59:23.307; 13.34733700000001
2023-01-22 20:59:23.815; 12.837511000000006
2023-01-22 20:59:24.329; 12.333401999999978
2023-01-22 20:59:24.837; 11.82424499999999
2023-01-22 20:59:25.349; 11.313243
2023-01-22 20:59:25.86; 10.801108
2023-01-22 20:59:26.372; 10.290254999999974
2023-01-22 20:59:26.884; 9.778119999999973
2023-01-22 20:59:27.395; 13.256420999999989
2023-01-22 20:59:27.906; 12.745197999999988
2023-01-22 20:59:28.416; 12.245595999999978
2023-01-22 20:59:28.929; 11.732440999999994
2023-01-22 20:59:29.439; 11.222530999999975
2023-01-22 20:59:29.949; 10.711883999999998
2023-01-22 20:59:30.461; 10.200559999999996
2023-01-22 20:59:30.973; 13.68563499999999
2023-01-22 20:59:31.484; 13.174009000000012
2023-01-22 20:59:31.996; 12.66579299999998
2023-01-22 20:59:32.503; 12.158194999999978
2023-01-22 20:59:33.021; 11.69789799999998
2023-01-22 20:59:33.528; 11.69789799999998
2023-01-22 20:59:34.04; 11.69789799999998
2023-01-22 20:59:34.555; 11.69789799999998
2023-01-22 20:59:35.063; 11.69789799999998
2023-01-22 20:59:35.577; 15.69789799999998
2023-01-22 20:59:36.085; 15.69789799999998
2023-01-22 20:59:36.596; 15.69789799999998
2023-01-22 20:59:37.126; 15.69789799999998
2023-01-22 20:59:37.638; 15.69789799999998
2023-01-22 20:59:38.147; 15.69789799999998
2023-01-22 20:59:38.658; 15.69789799999998
2023-01-22 20:59:39.174; 15.69789799999998
2023-01-22 20:59:39.698; 15.69789799999998
2023-01-22 20:59:40.206; 15.69789799999998
2023-01-22 20:59:40.717; 15.69789799999998
2023-01-22 20:59:41.226; 15.69789799999998
2023-01-22 20:59:41.739; 15.69789799999998
2023-01-22 20:59:42.253; 15.69789799999998
2023-01-22 20:59:42.775; 15.69789799999998
2023-01-22 20:59:43.286; 15.69789799999998
2023-01-22 20:59:43.794; 15.69789799999998
2023-01-22 20:59:44.31; 15.69789799999998
2023-01-22 20:59:44.831; 15.69789799999998
2023-01-22 20:59:45.342; 15.69789799999998
2023-01-22 20:59:45.852; 15.69789799999998
2023-01-22 20:59:46.361; 15.69789799999998
2023-01-22 20:59:46.875; 15.69789799999998
2023-01-22 20:59:47.385; 15.69789799999998
2023-01-22 20:59:47.893; 15.69789799999998
2023-01-22 20:59:48.405; 15.69789799999998
2023-01-22 20:59:48.915; 15.69789799999998
2023-01-22 20:59:49.426; 15.69789799999998
2023-01-22 20:59:49.937; 15.69789799999998
2023-01-22 20:59:50.449; 15.460984999999994
2023-01-22 20:59:50.964; 14.947221999999982
2023-01-22 20:59:51.471; 14.439750999999973
2023-01-22 20:59:51.982; 13.928307999999987
2023-01-22 20:59:52.493; 13.595563999999996
2023-01-22 20:59:53.004; 13.595563999999996
2023-01-22 20:59:53.516; 13.595563999999996
2023-01-22 20:59:54.043; 13.52412099999998
2023-01-22 20:59:54.559; 13.052587999999986
2023-01-22 20:59:55.07; 12.540926999999982
2023-01-22 20:59:55.578; 12.156515999999982
2023-01-22 20:59:56.093; 12.156515999999982
2023-01-22 20:59:56.615; 12.156515999999982
2023-01-22 20:59:57.126; 12.156515999999982
2023-01-22 20:59:57.638; 12.156515999999982
2023-01-22 20:59:58.15; 12.156515999999982
2023-01-22 20:59:58.661; 12.156515999999982
2023-01-22 20:59:59.171; 12.156515999999982
2023-01-22 20:59:59.682; 12.156515999999982
2023-01-22 21:00:00.197; 12.156515999999982
2023-01-22 21:00:00.707; 12.156515999999982
2023-01-22 21:00:01.22; 12.156515999999982
2023-01-22 21:00:01.73; 12.156515999999982
2023-01-22 21:00:02.242; 12.156515999999982
2023-01-22 21:00:02.753; 12.156515999999982
2023-01-22 21:00:03.262; 12.156515999999982
2023-01-22 21:00:03.774; 12.156515999999982
2023-01-22 21:00:04.286; 12.156515999999982
2023-01-22 21:00:04.797; 12.156515999999982
2023-01-22 21:00:05.308; 12.156515999999982
2023-01-22 21:00:05.82; 12.156515999999982
2023-01-22 21:00:06.332; 12.156515999999982
2023-01-22 21:00:06.842; 12.156515999999982
2023-01-22 21:00:07.353; 12.156515999999982
2023-01-22 21:00:07.865; 12.156515999999982
2023-01-22 21:00:08.374; 12.156515999999982
2023-01-22 21:00:08.895; 12.156515999999982
2023-01-22 21:00:09.402; 12.156515999999982
2023-01-22 21:00:09.926; 12.156515999999982
2023-01-22 21:00:10.434; 12.156515999999982
2023-01-22 21:00:10.947; 12.156515999999982
2023-01-22 21:00:11.458; 12.156515999999982
2023-01-22 21:00:11.977; 12.156515999999982
2023-01-22 21:00:12.496; 12.156515999999982
2023-01-22 21:00:13.004; 12.156515999999982
2023-01-22 21:00:13.519; 12.156515999999982
2023-01-22 21:00:14.036; 12.156515999999982
2023-01-22 21:00:14.558; 12.156515999999982
2023-01-22 21:00:15.068; 12.156515999999982
2023-01-22 21:00:15.581; 12.156515999999982
2023-01-22 21:00:16.096; 12.156515999999982
2023-01-22 21:00:16.603; 12.156515999999982
2023-01-22 21:00:17.114; 12.156515999999982
2023-01-22 21:00:17.623; 12.156515999999982
2023-01-22 21:00:18.134; 12.156515999999982
2023-01-22 21:00:18.643; 12.156515999999982
2023-01-22 21:00:19.155; 12.156515999999982
2023-01-22 21:00:19.662; 12.156515999999982
2023-01-22 21:00:20.174; 12.156515999999982
2023-01-22 21:00:20.685; 12.156515999999982
2023-01-22 21:00:21.196; 12.156515999999982
2023-01-22 21:00:21.706; 12.156515999999982
2023-01-22 21:00:22.218; 12.156515999999982
2023-01-22 21:00:22.729; 12.156515999999982
2023-01-22 21:00:23.239; 12.156515999999982
2023-01-22 21:00:23.75; 12.156515999999982
2023-01-22 21:00:24.26; 12.156515999999982
2023-01-22 21:00:24.772; 12.156515999999982
2023-01-22 21:00:25.285; 12.156515999999982
2023-01-22 21:00:25.795; 12.156515999999982
2023-01-22 21:00:26.306; 12.156515999999982
2023-01-22 21:00:26.818; 12.156515999999982
2023-01-22 21:00:27.33; 12.156515999999982
2023-01-22 21:00:27.843; 12.156515999999982
2023-01-22 21:00:28.351; 12.156515999999982
2023-01-22 21:00:28.864; 12.156515999999982
2023-01-22 21:00:29.375; 12.156515999999982
2023-01-22 21:00:29.885; 12.156515999999982
2023-01-22 21:00:30.397; 12.156515999999982
2023-01-22 21:00:30.908; 12.156515999999982
2023-01-22 21:00:31.418; 12.156515999999982
2023-01-22 21:00:31.93; 12.156515999999982
2023-01-22 21:00:32.442; 12.156515999999982
2023-01-22 21:00:32.95; 12.156515999999982
2023-01-22 21:00:33.462; 12.156515999999982
2023-01-22 21:00:33.973; 12.156515999999982
2023-01-22 21:00:34.484; 12.156515999999982
2023-01-22 21:00:34.995; 12.156515999999982
2023-01-22 21:00:35.504; 12.156515999999982
2023-01-22 21:00:36.017; 12.156515999999982
2023-01-22 21:00:36.528; 12.156515999999982
2023-01-22 21:00:37.039; 12.156515999999982
2023-01-22 21:00:37.551; 12.156515999999982
2023-01-22 21:00:38.062; 12.156515999999982
2023-01-22 21:00:38.572; 12.156515999999982
2023-01-22 21:00:39.084; 12.156515999999982
2023-01-22 21:00:39.595; 12.156515999999982
2023-01-22 21:00:40.108; 12.156515999999982
2023-01-22 21:00:40.619; 12.156515999999982
2023-01-22 21:00:41.128; 12.156515999999982
2023-01-22 21:00:41.641; 12.156515999999982
2023-01-22 21:00:42.155; 12.156515999999982
2023-01-22 21:00:42.663; 12.156515999999982
2023-01-22 21:00:43.173; 12.156515999999982
2023-01-22 21:00:43.685; 12.156515999999982
2023-01-22 21:00:44.194; 12.156515999999982
2023-01-22 21:00:44.706; 12.156515999999982
2023-01-22 21:00:45.216; 12.156515999999982
2023-01-22 21:00:45.726; 12.156515999999982
2023-01-22 21:00:46.237; 12.156515999999982
2023-01-22 21:00:46.748; 12.156515999999982
2023-01-22 21:00:47.261; 12.156515999999982
2023-01-22 21:00:47.769; 12.156515999999982
2023-01-22 21:00:48.279; 12.156515999999982
2023-01-22 21:00:48.792; 12.156515999999982
2023-01-22 21:00:49.301; 12.156515999999982
2023-01-22 21:00:49.814; 12.156515999999982
2023-01-22 21:00:50.322; 12.156515999999982
2023-01-22 21:00:50.833; 12.156515999999982
2023-01-22 21:00:51.342; 12.156515999999982
2023-01-22 21:00:51.855; 12.156515999999982
2023-01-22 21:00:52.367; 12.156515999999982
2023-01-22 21:00:52.874; 12.156515999999982
2023-01-22 21:00:53.384; 12.156515999999982
2023-01-22 21:00:53.899; 12.156515999999982
2023-01-22 21:00:54.407; 12.156515999999982
2023-01-22 21:00:54.919; 12.156515999999982
2023-01-22 21:00:55.431; 12.156515999999982
2023-01-22 21:00:55.94; 12.156515999999982
2023-01-22 21:00:56.451; 12.156515999999982
2023-01-22 21:00:56.961; 12.156515999999982
2023-01-22 21:00:57.472; 12.146935999999982
2023-01-22 21:00:57.982; 11.65831399999999
2023-01-22 21:00:58.493; 11.148089999999996
2023-01-22 21:00:59.004; 14.62597599999998
2023-01-22 21:00:59.516; 14.12365299999999
2023-01-22 21:01:00.026; 13.61469599999998
2023-01-22 21:01:00.537; 13.103245999999984
2023-01-22 21:01:01.047; 12.593184999999977
2023-01-22 21:01:01.558; 12.082077999999996
2023-01-22 21:01:02.072; 11.979821999999984
2023-01-22 21:01:02.58; 11.979821999999984
2023-01-22 21:01:03.089; 11.979821999999984
2023-01-22 21:01:03.599; 11.979821999999984
2023-01-22 21:01:04.111; 11.979821999999984
2023-01-22 21:01:04.621; 11.979821999999984
2023-01-22 21:01:05.131; 11.979821999999984
2023-01-22 21:01:05.642; 11.979821999999984
2023-01-22 21:01:06.152; 11.979821999999984
2023-01-22 21:01:06.663; 11.979821999999984
2023-01-22 21:01:07.174; 11.979821999999984
2023-01-22 21:01:07.687; 11.979821999999984
2023-01-22 21:01:08.194; 11.979821999999984
2023-01-22 21:01:08.704; 11.979821999999984
2023-01-22 21:01:09.218; 11.979821999999984
2023-01-22 21:01:09.725; 15.970821999999998
2023-01-22 21:01:10.238; 15.970821999999998
2023-01-22 21:01:10.751; 15.970821999999998
2023-01-22 21:01:11.259; 19.979821999999984
2023-01-22 21:01:11.771; 23.970822
2023-01-22 21:01:12.281; 23.970822
2023-01-22 21:01:12.793; 27.96882199999999
2023-01-22 21:01:13.304; 27.96882199999999
2023-01-22 21:01:13.816; 27.979821999999984
2023-01-22 21:01:14.327; 31.965822000000003
2023-01-22 21:01:14.838; 31.979821999999984
2023-01-22 21:01:15.346; 35.96082200000001
2023-01-22 21:01:15.859; 35.979821999999984
2023-01-22 21:01:16.369; 35.979821999999984
2023-01-22 21:01:16.884; 39.965822
2023-01-22 21:01:17.393; 39.965822
2023-01-22 21:01:17.904; 43.965822
2023-01-22 21:01:18.415; 43.965822
2023-01-22 21:01:18.927; 47.96982199999999
2023-01-22 21:01:19.439; 47.96982199999999
2023-01-22 21:01:19.952; 51.979821999999984
2023-01-22 21:01:20.46; 51.979821999999984
2023-01-22 21:01:20.972; 51.979821999999984
2023-01-22 21:01:21.482; 55.970822
2023-01-22 21:01:21.992; 59.976822
2023-01-22 21:01:22.502; 59.976822
2023-01-22 21:01:23.013; 63.965822
2023-01-22 21:01:23.523; 63.965822
2023-01-22 21:01:24.035; 63.979821999999984
2023-01-22 21:01:24.546; 63.979821999999984
2023-01-22 21:01:25.057; 63.979821999999984
2023-01-22 21:01:25.565; 63.979821999999984
2023-01-22 21:01:26.076; 63.979821999999984
2023-01-22 21:01:26.586; 63.979821999999984
2023-01-22 21:01:27.097; 63.979821999999984
2023-01-22 21:01:27.603; 63.979821999999984
2023-01-22 21:01:28.116; 63.979821999999984
2023-01-22 21:01:28.625; 63.979821999999984
2023-01-22 21:01:29.133; 63.979821999999984
2023-01-22 21:01:29.643; 63.979821999999984
2023-01-22 21:01:30.154; 63.979821999999984
2023-01-22 21:01:30.663; 63.979821999999984
2023-01-22 21:01:31.176; 63.979821999999984
2023-01-22 21:01:31.7; 63.979821999999984
2023-01-22 21:01:32.209; 63.979821999999984
2023-01-22 21:01:32.72; 63.979821999999984
2023-01-22 21:01:33.229; 63.979821999999984
2023-01-22 21:01:33.738; 63.979821999999984
2023-01-22 21:01:34.249; 63.979821999999984
2023-01-22 21:01:34.761; 63.979821999999984
2023-01-22 21:01:35.275; 63.979821999999984
2023-01-22 21:01:35.782; 63.979821999999984
2023-01-22 21:01:36.291; 63.979821999999984
2023-01-22 21:01:36.803; 63.979821999999984
2023-01-22 21:01:37.315; 63.979821999999984
2023-01-22 21:01:37.825; 63.979821999999984
2023-01-22 21:01:38.335; 63.979821999999984
2023-01-22 21:01:38.845; 63.979821999999984
2023-01-22 21:01:39.355; 63.979821999999984
2023-01-22 21:01:39.866; 63.979821999999984
2023-01-22 21:01:40.377; 63.979821999999984
2023-01-22 21:01:40.888; 63.979821999999984
2023-01-22 21:01:41.397; 63.979821999999984
2023-01-22 21:01:41.911; 63.979821999999984
2023-01-22 21:01:42.42; 63.979821999999984
2023-01-22 21:01:42.928; 63.979821999999984
2023-01-22 21:01:43.437; 63.979821999999984
2023-01-22 21:01:43.948; 63.979821999999984
2023-01-22 21:01:44.459; 63.979821999999984
2023-01-22 21:01:44.97; 63.979821999999984
2023-01-22 21:01:45.481; 63.979821999999984
2023-01-22 21:01:45.992; 63.979821999999984
2023-01-22 21:01:46.502; 63.979821999999984
2023-01-22 21:01:47.013; 63.979821999999984
2023-01-22 21:01:47.523; 63.979821999999984
