time; type; bitrate Kbps; id; video seconds
2023-01-24 21:13:24.000; video; 4600; 00017; 48.642023
2023-01-24 21:13:24.000; audio; 320; 00017; 49.154019
2023-01-24 21:13:25.000; audio; 320; 00018; 49.665718
2023-01-24 21:13:25.000; video; 4600; 00018; 49.665718
2023-01-24 21:13:26.000; video; 4600; 00019; 50.688706
2023-01-24 21:13:26.000; audio; 320; 00019; 50.688706
2023-01-24 21:13:27.000; audio; 320; 00020; 51.713111
2023-01-24 21:13:27.000; video; 4600; 00020; 51.713111
2023-01-24 21:13:28.000; audio; 320; 00021; 52.733471
2023-01-24 21:13:28.000; video; 4600; 00021; 53.247547
2023-01-24 21:13:29.000; video; 4600; 00022; 54.783124
2023-01-24 21:13:30.000; audio; 320; 00022; 54.783124
2023-01-24 21:13:31.000; audio; 320; 00023; 55.804401
2023-01-24 21:13:31.000; video; 4600; 00023; 55.804401
2023-01-24 21:13:31.000; video; 4600; 00024; 56.826046
2023-01-24 21:13:32.000; audio; 320; 00024; 56.826046
2023-01-24 21:13:32.000; video; 4600; 00025; 57.338491
2023-01-24 21:13:33.000; audio; 320; 00025; 57.338491
2023-01-24 21:13:33.000; video; 4600; 00026; 58.362024
2023-01-24 21:13:33.000; audio; 320; 00026; 58.362024
2023-01-24 21:13:34.000; audio; 320; 00027; 58.872792
2023-01-24 21:13:34.000; video; 4600; 00027; 59.385123
2023-01-24 21:13:35.000; audio; 320; 00028; 60.4072
2023-01-24 21:13:35.000; video; 4600; 00028; 60.4072
2023-01-24 21:13:37.000; audio; 320; 00029; 61.956834
2023-01-24 21:13:36.000; video; 4600; 00029; 61.956834
2023-01-24 21:13:38.000; video; 4600; 00030; 62.982316
2023-01-24 21:13:38.000; audio; 320; 00030; 62.982316
2023-01-24 21:13:39.000; audio; 320; 00031; 64.018748
2023-01-24 21:13:39.000; video; 4600; 00031; 64.018748
2023-01-24 21:13:40.000; audio; 320; 00032; 65.040796
2023-01-24 21:13:40.000; video; 4600; 00032; 65.553357
2023-01-24 21:13:41.000; audio; 320; 00033; 66.592413
2023-01-24 21:13:43.000; video; 4600; 00033; 68.637796
2023-01-24 21:13:45.000; audio; 320; 00034; 69.659402
2023-01-24 21:13:48.000; video; 4600; 00034; 72.726959
2023-01-24 21:13:49.000; audio; 320; 00035; 73.748936
2023-01-24 21:13:52.000; video; 4600; 00035; 77.324569
2023-01-24 21:13:53.000; audio; 320; 00036; 77.845115
2023-01-24 21:13:55.000; video; 4600; 00036; 80.406367
2023-01-24 21:13:57.000; audio; 320; 00037; 81.939527
2023-01-24 21:13:59.000; video; 4600; 00037; 85.006695
2023-01-24 21:14:01.000; audio; 320; 00038; 86.029114
2023-01-24 21:14:04.000; video; 4600; 00038; 89.095678
2023-01-24 21:14:05.000; audio; 320; 00039; 90.119314
2023-01-24 21:14:07.000; video; 4600; 00039; 92.677415
2023-01-24 21:14:10.000; audio; 320; 00040; 94.719264
2023-01-24 21:14:11.000; video; 4600; 00040; 96.764852
2023-01-24 21:14:14.000; audio; 320; 00041; 98.810521
2023-01-24 21:14:15.000; video; 4600; 00041; 100.857433
2023-01-24 21:14:17.000; audio; 320; 00042; 101.880359
2023-01-24 21:14:20.000; video; 4600; 00042; 104.949656
2023-01-24 21:14:22.000; audio; 320; 00043; 106.995188
2023-01-24 21:14:24.000; video; 4600; 00043; 108.529928
2023-01-24 21:14:26.000; audio; 320; 00044; 110.576047
2023-01-24 21:14:27.000; video; 4600; 00044; 112.622643
2023-01-24 21:14:29.000; audio; 320; 00045; 114.171513
2023-01-24 21:14:31.000; video; 4600; 00045; 116.218924
2023-01-24 21:14:33.000; audio; 320; 00046; 117.754251
2023-01-24 21:14:35.000; video; 4600; 00046; 120.820781
2023-01-24 21:14:38.000; audio; 320; 00047; 122.866651
2023-01-24 21:14:39.000; video; 4600; 00047; 124.913263
2023-01-24 21:14:43.000; audio; 320; 00048; 127.471281
2023-01-24 21:14:43.000; video; 4600; 00048; 128.49363
2023-01-24 21:14:46.000; audio; 320; 00049; 130.538564
2023-01-24 21:14:47.000; video; 4600; 00049; 132.072759
2023-01-24 21:14:49.000; audio; 320; 00050; 133.607349
2023-01-24 21:14:52.000; video; 4600; 00050; 136.69245
2023-01-24 21:14:54.000; audio; 320; 00051; 139.24892
2023-01-24 21:14:55.000; video; 4600; 00051; 140.784564
2023-01-24 21:14:58.000; audio; 320; 00052; 142.829879
2023-01-24 21:14:59.000; video; 4600; 00052; 144.364107
2023-01-24 21:15:01.000; audio; 320; 00053; 146.410947
2023-01-24 21:15:04.000; video; 4600; 00053; 148.969486
2023-01-24 21:15:06.000; audio; 320; 00054; 151.014655
2023-01-24 21:15:08.000; video; 4600; 00054; 153.06111
2023-01-24 21:15:10.000; audio; 320; 00055; 155.106303
2023-01-24 21:15:12.000; video; 4600; 00055; 156.642718
2023-01-24 21:15:14.000; audio; 320; 00056; 158.684509
2023-01-24 21:15:15.000; video; 4600; 00056; 160.22091
2023-01-24 21:15:17.000; audio; 320; 00057; 162.282551
2023-01-24 21:15:19.000; video; 4600; 00057; 164.327693
2023-01-24 21:15:21.000; audio; 320; 00058; 165.352676
2023-01-24 21:15:23.000; video; 4600; 00058; 168.931576
2023-01-24 21:15:26.000; audio; 320; 00059; 171.489246
2023-01-24 21:15:27.000; video; 4600; 00059; 172.512815
2023-01-24 21:15:29.000; audio; 320; 00060; 174.047633
2023-01-24 21:15:31.000; video; 4600; 00060; 176.093006
2023-01-24 21:15:52.000; video; 4600; 00060; 197.080327
2023-01-24 21:15:52.000; video; 4600; 00060; 197.080327
2023-01-24 21:15:53.000; video; 4600; 00061; 198.10367
2023-01-24 21:15:53.000; audio; 320; 00061; 198.10367
2023-01-24 21:15:56.000; audio; 320; 00062; 201.187551
2023-01-24 21:15:56.000; video; 4600; 00062; 201.702557
2023-01-24 21:16:01.000; audio; 320; 00063; 205.795076
2023-01-24 21:16:01.000; video; 4600; 00063; 206.319424
2023-01-24 21:16:11.000; video; 4600; 00064; 216.564343
2023-01-24 21:16:12.000; audio; 320; 00064; 216.564343
2023-01-24 21:16:22.000; audio; 320; 00065; 226.793132
2023-01-24 21:16:22.000; video; 4600; 00065; 226.793132
2023-01-24 21:16:32.000; video; 4600; 00066; 237.539067
2023-01-24 21:16:32.000; audio; 320; 00066; 237.539067
2023-01-24 21:16:36.000; audio; 320; 00067; 241.626509
2023-01-24 21:16:47.000; video; 3200; 00067; 252.369213
2023-01-24 21:16:49.000; audio; 320; 00068; 254.414721
2023-01-24 21:16:51.000; video; 3200; 00068; 256.461076
2023-01-24 21:16:53.000; audio; 320; 00069; 257.995429
2023-01-24 21:16:55.000; video; 3200; 00069; 260.552498
2023-01-24 21:16:58.000; audio; 320; 00070; 263.110936
2023-01-24 21:16:59.000; video; 3200; 00070; 264.644054
2023-01-24 21:17:03.000; audio; 320; 00071; 268.225353
2023-01-24 21:17:03.000; video; 3200; 00071; 268.737812
2023-01-24 21:17:06.000; audio; 320; 00072; 270.782917
2023-01-24 21:17:07.000; video; 3200; 00072; 272.82888
2023-01-24 21:17:10.000; audio; 320; 00073; 274.873709
2023-01-24 21:17:11.000; video; 3200; 00073; 276.409013
2023-01-24 21:17:13.000; audio; 320; 00074; 278.455517
2023-01-24 21:17:15.000; video; 3200; 00074; 280.502542
2023-01-24 21:17:18.000; audio; 320; 00075; 282.546928
2023-01-24 21:17:19.000; video; 3200; 00075; 284.594153
2023-01-24 21:17:22.000; audio; 320; 00076; 287.168662
2023-01-24 21:17:23.000; video; 3200; 00076; 288.191498
2023-01-24 21:17:26.000; audio; 320; 00077; 290.747235
2023-01-24 21:17:28.000; video; 3200; 00077; 292.794925
2023-01-24 21:17:30.000; audio; 320; 00078; 295.366891
2023-01-24 21:17:31.000; video; 3200; 00078; 296.389566
2023-01-24 21:17:42.000; video; 2200; 00079; 306.635244
2023-01-24 21:17:42.000; audio; 320; 00079; 306.635244
2023-01-24 21:17:42.000; video; 600; 00080; 307.146372
2023-01-24 21:17:46.000; video; 300; 00079; 311.237656
2023-01-24 21:17:47.000; audio; 320; 00080; 312.261468
2023-01-24 21:17:49.000; video; 300; 00080; 313.795303
2023-01-24 21:17:49.000; audio; 320; 00081; 314.30761
2023-01-24 21:17:52.000; video; 300; 00081; 317.375582
2023-01-24 21:17:54.000; video; 300; 00082; 318.910289
2023-01-24 21:17:54.000; audio; 320; 00082; 319.421712
2023-01-24 21:17:57.000; video; 300; 00083; 321.468315
2023-01-24 21:17:57.000; audio; 256; 00083; 321.980162
2023-01-24 21:18:00.000; video; 300; 00084; 325.048231
2023-01-24 21:18:00.000; audio; 256; 00084; 325.048231
2023-01-24 21:18:03.000; video; 300; 00085; 327.611239
2023-01-24 21:18:03.000; audio; 256; 00085; 328.133068
2023-01-24 21:18:03.000; video; 600; 00084; 328.133068
2023-01-24 21:18:03.000; audio; 256; 00086; 328.133068
2023-01-24 21:18:04.000; video; 600; 00085; 328.645358
2023-01-24 21:18:04.000; video; 600; 00086; 329.156691
2023-01-24 21:18:05.000; audio; 128; 00086; 329.668292
2023-01-24 21:18:05.000; audio; 192; 00086; 329.668292
2023-01-24 21:18:05.000; audio; 192; 00087; 330.179176
2023-01-24 21:18:07.000; video; 600; 00087; 332.224899
2023-01-24 21:18:08.000; audio; 192; 00088; 333.247457
2023-01-24 21:18:11.000; video; 3200; 00086; 336.829179
2023-01-24 21:18:12.000; video; 4600; 00086; 337.851756
2023-01-24 21:18:13.000; video; 4600; 00087; 338.874696
2023-01-24 21:18:15.000; video; 4600; 00088; 340.408702
2023-01-24 21:18:17.000; audio; 192; 00089; 341.943039
2023-01-24 21:18:17.000; video; 4600; 00089; 341.943039
2023-01-24 21:18:19.000; audio; 192; 00090; 343.478247
2023-01-24 21:18:19.000; video; 4600; 00090; 344.500946
2023-01-24 21:18:21.000; audio; 192; 00091; 346.546149
2023-01-24 21:18:24.000; video; 4600; 00091; 349.104626
2023-01-24 21:18:26.000; audio; 320; 00090; 350.639034
2023-01-24 21:18:26.000; audio; 320; 00091; 350.639034
2023-01-24 21:18:26.000; audio; 320; 00092; 350.639034
2023-01-24 21:18:26.000; video; 4600; 00092; 351.150213
2023-01-24 21:18:28.000; audio; 320; 00093; 352.684228
2023-01-24 21:18:28.000; video; 4600; 00093; 353.197351
2023-01-24 21:18:30.000; audio; 320; 00094; 354.731549
2023-01-24 21:18:30.000; video; 4600; 00094; 355.242357
2023-01-24 21:18:32.000; video; 4600; 00095; 356.777798
2023-01-24 21:18:32.000; audio; 320; 00095; 356.777798
2023-01-24 21:18:33.000; audio; 320; 00096; 357.804628
2023-01-24 21:18:33.000; video; 4600; 00096; 357.804628
2023-01-24 21:18:34.000; video; 4600; 00097; 359.350255
2023-01-24 21:18:34.000; audio; 320; 00097; 359.350255
2023-01-24 21:18:35.000; video; 4600; 00098; 360.388369
2023-01-24 21:18:35.000; audio; 320; 00098; 360.388369
2023-01-24 21:18:36.000; video; 4600; 00099; 361.417169
2023-01-24 21:18:37.000; audio; 320; 00099; 361.938833
2023-01-24 21:18:38.000; video; 4600; 00100; 362.9622
2023-01-24 21:18:38.000; audio; 320; 00100; 362.9622
2023-01-24 21:18:39.000; video; 4600; 00101; 363.984736
2023-01-24 21:18:39.000; audio; 320; 00101; 364.495382
2023-01-24 21:18:40.000; video; 4600; 00102; 365.525757
2023-01-24 21:18:41.000; audio; 320; 00102; 366.046243
2023-01-24 21:18:41.000; video; 4600; 00103; 366.561601
2023-01-24 21:18:42.000; audio; 320; 00103; 366.561601
2023-01-24 21:18:43.000; video; 4600; 00104; 368.106755
2023-01-24 21:18:43.000; audio; 320; 00104; 368.106755
2023-01-24 21:18:44.000; video; 4600; 00105; 369.642361
2023-01-24 21:18:44.000; audio; 320; 00105; 369.642361
2023-01-24 21:18:46.000; video; 4600; 00106; 370.663691
2023-01-24 21:18:46.000; audio; 320; 00106; 370.663691
2023-01-24 21:18:47.000; audio; 320; 00107; 372.200452
2023-01-24 21:18:47.000; video; 4600; 00107; 372.711068
2023-01-24 21:18:51.000; audio; 320; 00108; 375.78044
2023-01-24 21:18:50.000; video; 4600; 00108; 375.78044
2023-01-24 21:18:53.000; audio; 320; 00109; 377.825644
2023-01-24 21:18:53.000; video; 4600; 00109; 378.337914
2023-01-24 21:18:55.000; audio; 320; 00110; 380.398531
2023-01-24 21:18:55.000; video; 4600; 00110; 380.398531
2023-01-24 21:18:57.000; audio; 320; 00111; 382.444508
2023-01-24 21:18:57.000; video; 4600; 00111; 382.444508
2023-01-24 21:18:59.000; audio; 320; 00112; 383.981105
2023-01-24 21:18:59.000; video; 4600; 00112; 384.491355
2023-01-24 21:19:01.000; audio; 320; 00113; 386.025766
2023-01-24 21:19:03.000; video; 4600; 00113; 388.599427
2023-01-24 21:19:05.000; audio; 320; 00114; 390.133626
2023-01-24 21:19:07.000; video; 4600; 00114; 392.690676
2023-01-24 21:19:10.000; audio; 320; 00115; 395.246832
2023-01-24 21:19:11.000; video; 4600; 00115; 396.272192
2023-01-24 21:19:13.000; audio; 320; 00116; 397.805804
2023-01-24 21:19:15.000; video; 4600; 00116; 400.875115
2023-01-24 21:19:18.000; audio; 320; 00117; 402.952954
2023-01-24 21:19:19.000; video; 4600; 00117; 404.50907
2023-01-24 21:19:22.000; audio; 320; 00118; 407.074453
2023-01-24 21:19:23.000; video; 4600; 00118; 409.12143
2023-01-24 21:19:28.000; audio; 320; 00119; 412.703454
2023-01-24 21:19:28.000; video; 4600; 00119; 413.212737
2023-01-24 21:19:31.000; audio; 320; 00120; 415.77064
2023-01-24 21:19:32.000; video; 4600; 00120; 416.793265
2023-01-24 21:19:35.000; video; 4600; 00121; 420.885712
2023-01-24 21:19:36.000; audio; 320; 00121; 420.885712
2023-01-24 21:19:40.000; video; 4600; 00122; 424.465989
2023-01-24 21:19:40.000; audio; 320; 00122; 424.976813
2023-01-24 21:19:43.000; audio; 320; 00123; 428.061369
2023-01-24 21:19:43.000; video; 4600; 00123; 429.086846
2023-01-24 21:19:47.000; audio; 320; 00124; 431.641027
2023-01-24 21:19:47.000; video; 4600; 00124; 433.177101
2023-01-24 21:19:51.000; audio; 320; 00125; 436.245651
2023-01-24 21:19:51.000; video; 4600; 00125; 436.245651
2023-01-24 21:19:55.000; audio; 320; 00126; 439.827143
2023-01-24 21:19:55.000; video; 4600; 00126; 440.849049
2023-01-24 21:20:00.000; audio; 320; 00127; 444.429677
2023-01-24 21:19:59.000; video; 4600; 00127; 444.941022
2023-01-24 21:20:05.000; audio; 320; 00128; 450.057905
2023-01-24 21:20:05.000; video; 4600; 00128; 450.568842
2023-01-24 21:20:12.000; audio; 320; 00129; 457.217756
2023-01-24 21:20:12.000; video; 4600; 00129; 457.728848
2023-01-24 21:20:19.000; audio; 320; 00130; 464.377771
2023-01-24 21:20:19.000; video; 4600; 00130; 464.377771
2023-01-24 21:20:26.000; audio; 320; 00131; 471.042908
2023-01-24 21:20:26.000; video; 4600; 00131; 471.554823
2023-01-24 21:20:33.000; audio; 320; 00132; 477.691516
2023-01-24 21:20:33.000; video; 4600; 00132; 478.203403
2023-01-24 21:20:37.000; audio; 320; 00133; 481.784944
2023-01-24 21:20:37.000; video; 4600; 00133; 481.784944
2023-01-24 21:20:40.000; audio; 320; 00134; 485.36516
2023-01-24 21:20:40.000; video; 4600; 00134; 485.36516
2023-01-24 21:20:43.000; audio; 320; 00135; 488.434311
2023-01-24 21:20:43.000; video; 4600; 00135; 488.434311
2023-01-24 21:20:47.000; audio; 320; 00136; 492.06144
2023-01-24 21:20:47.000; video; 4600; 00136; 493.100716
2023-01-24 21:21:08.000; video; 4600; 00136; 513.050441
2023-01-24 21:21:08.000; video; 4600; 00136; 513.050441
2023-01-24 21:21:09.000; audio; 320; 00137; 514.598134
2023-01-24 21:21:08.000; video; 4600; 00137; 516.132998
2023-01-24 21:21:11.000; audio; 320; 00138; 516.132998
2023-01-24 21:21:11.000; video; 4600; 00138; 517.66885
2023-01-24 21:21:14.000; audio; 320; 00139; 518.69186
2023-01-24 21:21:13.000; video; 4600; 00139; 519.201787
2023-01-24 21:21:15.000; audio; 320; 00140; 520.224248
2023-01-24 21:21:15.000; video; 4600; 00140; 521.244758
2023-01-24 21:21:18.000; audio; 320; 00141; 522.779201
2023-01-24 21:21:18.000; video; 4600; 00141; 523.803432
2023-01-24 21:21:20.000; audio; 320; 00142; 524.826399
2023-01-24 21:21:20.000; video; 4600; 00142; 525.339626
2023-01-24 21:21:21.000; video; 4600; 00143; 526.36194
2023-01-24 21:21:22.000; audio; 320; 00143; 526.36194
2023-01-24 21:21:22.000; video; 4600; 00144; 527.384303
2023-01-24 21:21:22.000; audio; 320; 00144; 527.384303
2023-01-24 21:21:23.000; audio; 320; 00145; 528.406935
2023-01-24 21:21:23.000; video; 4600; 00145; 528.406935
2023-01-24 21:21:24.000; audio; 320; 00146; 528.91834
2023-01-24 21:21:24.000; video; 4600; 00146; 529.431138
2023-01-24 21:21:26.000; audio; 320; 00147; 530.965771
2023-01-24 21:21:25.000; video; 4600; 00147; 531.475673
2023-01-24 21:21:27.000; audio; 320; 00148; 531.991003
2023-01-24 21:21:27.000; video; 4600; 00148; 532.500493
2023-01-24 21:21:29.000; audio; 320; 00149; 534.033933
2023-01-24 21:21:29.000; video; 4600; 00149; 534.547343
2023-01-24 21:21:31.000; audio; 320; 00150; 536.079777
2023-01-24 21:21:31.000; video; 4600; 00150; 537.62018
2023-01-24 21:21:52.000; video; 4600; 00150; 557.06822
2023-01-24 21:21:52.000; video; 4600; 00150; 557.577989
2023-01-24 21:21:53.000; audio; 320; 00151; 558.092657
2023-01-24 21:21:53.000; video; 4600; 00151; 558.615237
2023-01-24 21:21:54.000; audio; 320; 00152; 559.127414
2023-01-24 21:21:54.000; video; 4600; 00152; 559.127414
2023-01-24 21:21:55.000; video; 4600; 00153; 559.65013
2023-01-24 21:21:55.000; video; 4600; 00154; 559.65013
2023-01-24 21:21:55.000; audio; 320; 00153; 560.165177
2023-01-24 21:21:55.000; video; 4600; 00155; 560.165177
2023-01-24 21:21:55.000; audio; 320; 00154; 561.188365
2023-01-24 21:21:56.000; audio; 320; 00155; 561.699059
2023-01-24 21:21:57.000; audio; 320; 00156; 561.699059
2023-01-24 21:21:55.000; video; 4600; 00156; 562.724967
2023-01-24 21:21:59.000; audio; 320; 00157; 563.74646
2023-01-24 21:22:00.000; video; 4600; 00157; 565.281493
2023-01-24 21:22:01.000; audio; 320; 00158; 565.79349
2023-01-24 21:22:03.000; video; 4600; 00158; 569.371931
2023-01-24 21:22:04.000; audio; 320; 00159; 569.371931
2023-01-24 21:22:07.000; video; 4600; 00159; 572.442599
