time; type; bitrate Kbps; id2023-01-22 22:01:32.000; video; 1000; 00001
2023-01-22 22:04:37.000; video; 3200; 00045
2023-01-22 22:04:38.000; video; 4600; 00045
2023-01-22 22:04:39.000; video; 4600; 00046
2023-01-22 22:04:40.000; video; 4600; 00047
2023-01-22 22:04:42.000; audio; 320; 00048
2023-01-22 22:04:42.000; video; 4600; 00048
2023-01-22 22:04:44.000; audio; 320; 00049
2023-01-22 22:04:44.000; video; 4600; 00049
2023-01-22 22:04:45.000; audio; 320; 00050
2023-01-22 22:04:45.000; video; 4600; 00050
2023-01-22 22:04:47.000; audio; 320; 00051
2023-01-22 22:04:47.000; video; 4600; 00051
2023-01-22 22:04:48.000; audio; 320; 00052
2023-01-22 22:04:48.000; video; 4600; 00052
2023-01-22 22:04:49.000; video; 4600; 00053
2023-01-22 22:04:50.000; audio; 320; 00053
2023-01-22 22:04:51.000; audio; 320; 00054
2023-01-22 22:04:51.000; video; 4600; 00054
2023-01-22 22:04:53.000; video; 4600; 00055
2023-01-22 22:04:53.000; audio; 320; 00055
2023-01-22 22:04:54.000; audio; 320; 00056
2023-01-22 22:04:54.000; video; 4600; 00056
2023-01-22 22:04:56.000; video; 4600; 00057
2023-01-22 22:04:56.000; audio; 320; 00057
2023-01-22 22:04:57.000; audio; 320; 00058
2023-01-22 22:04:57.000; video; 4600; 00058
2023-01-22 22:04:58.000; video; 4600; 00059
2023-01-22 22:04:59.000; audio; 320; 00059
2023-01-22 22:05:00.000; video; 4600; 00060
2023-01-22 22:05:00.000; audio; 320; 00060
2023-01-22 22:05:01.000; video; 4600; 00061
2023-01-22 22:05:01.000; audio; 320; 00061
2023-01-22 22:05:22.000; video; 4600; 00061
2023-01-22 22:05:22.000; video; 4600; 00061
2023-01-22 22:05:22.000; audio; 320; 00061
2023-01-22 22:05:23.000; audio; 320; 00062
2023-01-22 22:05:23.000; video; 4600; 00062
2023-01-22 22:05:24.000; video; 4600; 00063
2023-01-22 22:05:24.000; audio; 320; 00063
2023-01-22 22:05:25.000; audio; 320; 00064
2023-01-22 22:05:25.000; video; 4600; 00064
2023-01-22 22:05:26.000; video; 4600; 00065
