time; buffer(s)
2023-01-22 20:48:12.446; 60.88618499999998
2023-01-22 20:48:12.955; 60.375692999999984
2023-01-22 20:48:13.466; 59.86579599999999
2023-01-22 20:48:13.98; 59.35207199999999
2023-01-22 20:48:14.488; 58.84305599999999
2023-01-22 20:48:14.998; 62.32784000000001
2023-01-22 20:48:15.51; 61.82220899999999
2023-01-22 20:48:16.019; 61.31240399999999
2023-01-22 20:48:16.53; 60.80173899999998
2023-01-22 20:48:17.04; 60.292642999999984
2023-01-22 20:48:17.55; 59.78214299999999
2023-01-22 20:48:18.059; 59.27345399999999
2023-01-22 20:48:18.567; 58.76385599999999
2023-01-22 20:48:19.08; 62.243103000000005
2023-01-22 20:48:19.592; 61.73938199999999
2023-01-22 20:48:20.102; 61.23023199999999
2023-01-22 20:48:20.612; 60.71994599999998
2023-01-22 20:48:21.122; 60.21018799999999
2023-01-22 20:48:21.633; 59.698233999999985
2023-01-22 20:48:22.142; 59.18873999999998
2023-01-22 20:48:22.65; 58.68066599999999
2023-01-22 20:48:23.16; 62.17163499999998
2023-01-22 20:48:23.671; 61.66093399999998
2023-01-22 20:48:24.181; 61.15053399999998
2023-01-22 20:48:24.693; 60.63796199999999
2023-01-22 20:48:25.205; 60.126581999999985
2023-01-22 20:48:25.717; 59.61577699999998
2023-01-22 20:48:26.226; 59.10527899999998
2023-01-22 20:48:26.737; 62.575591
2023-01-22 20:48:27.248; 62.08417499999999
2023-01-22 20:48:27.758; 61.57330599999999
2023-01-22 20:48:28.269; 61.06323599999999
2023-01-22 20:48:28.78; 60.551636999999985
2023-01-22 20:48:29.291; 60.04037499999998
2023-01-22 20:48:29.803; 59.52881499999998
2023-01-22 20:48:30.313; 59.01894999999999
2023-01-22 20:48:30.823; 58.50867699999999
2023-01-22 20:48:31.333; 61.99830499999999
2023-01-22 20:48:31.843; 61.48786099999998
2023-01-22 20:48:32.353; 60.97913199999999
2023-01-22 20:48:32.861; 60.46967399999998
2023-01-22 20:48:33.371; 59.960909999999984
2023-01-22 20:48:33.885; 59.44762999999999
2023-01-22 20:48:34.397; 58.933756999999986
2023-01-22 20:48:34.905; 62.416955
2023-01-22 20:48:35.415; 61.91675599999999
2023-01-22 20:48:35.926; 61.405377999999985
2023-01-22 20:48:36.435; 60.89608899999999
2023-01-22 20:48:36.944; 60.38739099999998
2023-01-22 20:48:37.453; 59.87741999999999
2023-01-22 20:48:37.963; 59.36775899999999
2023-01-22 20:48:38.478; 62.84318599999999
2023-01-22 20:48:38.99; 62.34117299999998
2023-01-22 20:48:39.496; 61.83588299999998
2023-01-22 20:48:40.001; 61.330173999999985
2023-01-22 20:48:40.518; 60.81370399999999
2023-01-22 20:48:41.028; 60.30403399999999
2023-01-22 20:48:41.539; 59.79230099999998
2023-01-22 20:48:42.047; 59.28470399999999
2023-01-22 20:48:42.559; 58.77307999999998
2023-01-22 20:48:43.067; 58.26499399999999
2023-01-22 20:48:43.577; 61.750985
2023-01-22 20:48:44.089; 61.24344399999998
2023-01-22 20:48:44.6; 60.73157899999998
2023-01-22 20:48:45.12; 60.21462599999998
2023-01-22 20:48:45.64; 59.69252299999998
2023-01-22 20:48:46.15; 59.18113699999999
2023-01-22 20:48:46.661; 58.67040699999998
2023-01-22 20:48:47.172; 58.16007999999998
2023-01-22 20:48:47.682; 57.64939299999999
2023-01-22 20:48:48.192; 61.13967899999999
2023-01-22 20:48:48.705; 60.62729599999999
2023-01-22 20:48:49.215; 60.11692499999998
2023-01-22 20:48:49.726; 59.60566899999999
2023-01-22 20:48:50.238; 59.09396699999999
2023-01-22 20:48:50.748; 58.58376299999999
2023-01-22 20:48:51.26; 58.071860999999984
2023-01-22 20:48:51.77; 57.562122999999985
2023-01-22 20:48:52.281; 61.03898899999999
2023-01-22 20:48:52.791; 60.54084399999999
2023-01-22 20:48:53.301; 60.02979999999998
2023-01-22 20:48:53.813; 59.51851499999998
2023-01-22 20:48:54.324; 59.00803699999997
2023-01-22 20:48:54.836; 58.495394999999974
2023-01-22 20:48:55.348; 57.98362599999999
2023-01-22 20:48:55.859; 57.47257299999998
2023-01-22 20:48:56.369; 60.953202000000005
2023-01-22 20:48:56.88; 60.450878999999986
2023-01-22 20:48:57.391; 59.94057099999998
2023-01-22 20:48:57.9; 59.430953999999986
2023-01-22 20:48:58.411; 58.91991999999999
2023-01-22 20:48:58.923; 58.40888699999999
2023-01-22 20:48:59.434; 61.893742
2023-01-22 20:48:59.945; 61.386521999999985
2023-01-22 20:49:00.456; 60.87619799999999
2023-01-22 20:49:00.964; 60.36672199999998
2023-01-22 20:49:01.476; 59.855829
2023-01-22 20:49:01.987; 59.34545
2023-01-22 20:49:02.496; 58.835290999999984
2023-01-22 20:49:03.002; 58.328715999999986
2023-01-22 20:49:03.516; 57.816032999999976
2023-01-22 20:49:04.026; 57.30569999999997
2023-01-22 20:49:04.538; 60.78414599999999
2023-01-22 20:49:05.049; 60.28218799999999
2023-01-22 20:49:05.56; 59.77135999999999
2023-01-22 20:49:06.07; 59.261097999999976
2023-01-22 20:49:06.581; 58.75080299999999
2023-01-22 20:49:07.092; 58.23871199999999
2023-01-22 20:49:07.602; 57.72951699999999
2023-01-22 20:49:08.112; 61.20765699999998
2023-01-22 20:49:08.622; 60.70956399999997
2023-01-22 20:49:09.134; 60.19671699999998
2023-01-22 20:49:09.644; 59.68774299999998
2023-01-22 20:49:10.156; 59.17617299999998
2023-01-22 20:49:10.666; 58.66536399999998
2023-01-22 20:49:11.176; 58.154672999999974
2023-01-22 20:49:11.687; 61.62942699999999
2023-01-22 20:49:12.198; 61.132998999999984
2023-01-22 20:49:12.708; 60.62328599999998
2023-01-22 20:49:13.218; 60.113887999999974
2023-01-22 20:49:13.729; 59.60260299999999
2023-01-22 20:49:14.239; 59.09261099999998
2023-01-22 20:49:14.749; 58.581762999999995
2023-01-22 20:49:15.261; 58.071549999999974
2023-01-22 20:49:15.771; 61.54144200000002
2023-01-22 20:49:16.28; 61.050978999999984
2023-01-22 20:49:16.791; 60.54044999999999
2023-01-22 20:49:17.303; 60.02855299999999
2023-01-22 20:49:17.815; 59.51597899999999
2023-01-22 20:49:18.326; 59.005584999999996
2023-01-22 20:49:18.839; 58.493111
2023-01-22 20:49:19.35; 57.982327999999995
2023-01-22 20:49:19.86; 57.471228999999994
2023-01-22 20:49:20.372; 60.94510600000001
2023-01-22 20:49:20.884; 60.44819099999998
2023-01-22 20:49:21.393; 59.93784199999999
2023-01-22 20:49:21.906; 59.42689899999999
2023-01-22 20:49:22.417; 58.915223999999995
2023-01-22 20:49:22.929; 58.402175
2023-01-22 20:49:23.44; 57.891268999999994
2023-01-22 20:49:23.952; 61.365936000000005
2023-01-22 20:49:24.463; 60.854146000000014
2023-01-22 20:49:24.976; 60.355691999999976
2023-01-22 20:49:25.486; 59.84557699999999
2023-01-22 20:49:25.998; 59.334002
2023-01-22 20:49:26.509; 58.82190399999999
2023-01-22 20:49:27.02; 58.31081099999997
2023-01-22 20:49:27.531; 57.800032999999985
2023-01-22 20:49:28.043; 61.27828499999998
2023-01-22 20:49:28.555; 60.77633399999999
2023-01-22 20:49:29.067; 60.26488499999999
2023-01-22 20:49:29.577; 59.753945999999985
2023-01-22 20:49:30.089; 59.24245299999998
2023-01-22 20:49:30.6; 58.73176599999999
2023-01-22 20:49:31.112; 62.20128600000001
2023-01-22 20:49:31.623; 61.708177999999975
2023-01-22 20:49:32.137; 61.19497899999999
2023-01-22 20:49:32.648; 60.68352399999998
2023-01-22 20:49:33.158; 60.173835
2023-01-22 20:49:33.671; 59.66091799999998
2023-01-22 20:49:34.181; 59.15103099999999
2023-01-22 20:49:34.693; 58.63822399999998
2023-01-22 20:49:35.205; 58.126701
2023-01-22 20:49:35.716; 57.61555799999999
2023-01-22 20:49:36.23; 57.10252699999998
2023-01-22 20:49:36.738; 60.584839999999986
2023-01-22 20:49:37.251; 60.080892999999975
2023-01-22 20:49:37.765; 59.567390999999986
2023-01-22 20:49:38.274; 59.058043999999995
2023-01-22 20:49:38.788; 58.54381799999999
2023-01-22 20:49:39.295; 62.03274400000001
2023-01-22 20:49:39.806; 61.524789999999996
2023-01-22 20:49:40.317; 61.01352
2023-01-22 20:49:40.831; 60.50095299999998
2023-01-22 20:49:41.34; 59.99141499999999
2023-01-22 20:49:41.852; 59.478609999999975
2023-01-22 20:49:42.364; 58.966949
2023-01-22 20:49:42.875; 62.442496000000006
2023-01-22 20:49:43.387; 61.93016
2023-01-22 20:49:43.898; 61.432957999999985
2023-01-22 20:49:44.409; 60.92205499999997
2023-01-22 20:49:44.92; 60.411564999999996
2023-01-22 20:49:45.432; 59.89899999999997
2023-01-22 20:49:45.944; 59.38762699999998
2023-01-22 20:49:46.458; 58.87424499999997
2023-01-22 20:49:46.969; 58.362513999999976
2023-01-22 20:49:47.478; 61.83152200000001
2023-01-22 20:49:47.99; 61.341751999999985
2023-01-22 20:49:48.501; 60.830712999999974
2023-01-22 20:49:49.014; 60.31849799999998
2023-01-22 20:49:49.524; 59.80766799999998
2023-01-22 20:49:50.037; 59.295142999999996
2023-01-22 20:49:50.547; 58.78411999999997
2023-01-22 20:49:51.061; 58.27128699999997
2023-01-22 20:49:51.571; 61.751733
2023-01-22 20:49:52.085; 61.248324999999994
2023-01-22 20:49:52.596; 60.73600999999999
2023-01-22 20:49:53.105; 60.226519999999994
2023-01-22 20:49:53.617; 59.71435699999998
2023-01-22 20:49:54.128; 59.20431399999998
2023-01-22 20:49:54.641; 58.69079199999999
2023-01-22 20:49:55.153; 58.179816999999986
2023-01-22 20:49:55.663; 61.65823999999998
2023-01-22 20:49:56.175; 61.145876999999984
2023-01-22 20:49:56.684; 60.64717299999998
2023-01-22 20:49:57.196; 60.13537599999998
2023-01-22 20:49:57.702; 59.62938399999999
2023-01-22 20:49:58.218; 59.11288399999998
2023-01-22 20:49:58.729; 58.60151399999998
2023-01-22 20:49:59.242; 62.07077000000001
2023-01-22 20:49:59.753; 61.578419999999994
2023-01-22 20:50:00.266; 61.065675
2023-01-22 20:50:00.776; 60.555488999999994
2023-01-22 20:50:01.287; 60.044239999999974
2023-01-22 20:50:01.798; 59.532718999999986
2023-01-22 20:50:02.31; 59.021855999999985
2023-01-22 20:50:02.822; 58.509258999999986
2023-01-22 20:50:03.333; 61.97949699999998
2023-01-22 20:50:03.846; 61.486199
2023-01-22 20:50:04.356; 60.97631099999998
2023-01-22 20:50:04.867; 60.46444899999997
2023-01-22 20:50:05.379; 59.952398999999986
2023-01-22 20:50:05.89; 59.44124099999999
2023-01-22 20:50:06.401; 58.93033599999998
2023-01-22 20:50:06.913; 58.41882899999999
2023-01-22 20:50:07.425; 57.90776299999999
2023-01-22 20:50:07.936; 61.37829599999998
2023-01-22 20:50:08.447; 60.88420099999999
2023-01-22 20:50:08.966; 60.365455999999995
2023-01-22 20:50:09.486; 59.84566099999998
2023-01-22 20:50:09.998; 59.33313099999998
2023-01-22 20:50:10.503; 62.81118999999998
2023-01-22 20:50:11.02; 62.311848999999995
2023-01-22 20:50:11.531; 61.80034999999998
2023-01-22 20:50:12.043; 61.28839199999999
2023-01-22 20:50:12.554; 60.77721699999998
2023-01-22 20:50:13.066; 60.26485299999999
2023-01-22 20:50:13.578; 59.75398199999998
2023-01-22 20:50:14.09; 59.24124599999999
2023-01-22 20:50:14.6; 62.71756799999997
2023-01-22 20:50:15.113; 62.21812
2023-01-22 20:50:15.624; 61.70811599999999
2023-01-22 20:50:16.135; 61.195943
2023-01-22 20:50:16.646; 60.68518399999999
2023-01-22 20:50:17.158; 60.17395699999997
2023-01-22 20:50:17.669; 59.66305599999998
2023-01-22 20:50:18.181; 59.15013399999998
2023-01-22 20:50:18.693; 62.63012600000002
2023-01-22 20:50:19.204; 62.12647899999999
2023-01-22 20:50:19.716; 61.615200999999985
2023-01-22 20:50:20.228; 61.10422
2023-01-22 20:50:20.739; 60.591609999999974
2023-01-22 20:50:21.25; 60.08151299999997
2023-01-22 20:50:21.762; 59.569998
2023-01-22 20:50:22.274; 59.05760999999998
2023-01-22 20:50:22.785; 62.52963599999998
2023-01-22 20:50:23.296; 62.03619999999998
2023-01-22 20:50:23.803; 61.528531999999984
2023-01-22 20:50:24.318; 61.01339199999998
2023-01-22 20:50:24.831; 60.50136499999999
2023-01-22 20:50:25.342; 59.98967299999998
2023-01-22 20:50:25.853; 59.478402999999986
2023-01-22 20:50:26.365; 58.96656399999998
2023-01-22 20:50:26.877; 62.45509099999998
2023-01-22 20:50:27.387; 61.94435299999998
2023-01-22 20:50:27.899; 61.43231699999998
2023-01-22 20:50:28.41; 60.92202599999999
2023-01-22 20:50:28.924; 60.407939999999996
2023-01-22 20:50:29.432; 59.89885899999999
2023-01-22 20:50:29.944; 59.38736899999998
2023-01-22 20:50:30.456; 58.875365999999985
2023-01-22 20:50:30.968; 62.364225999999974
2023-01-22 20:50:31.478; 61.852858
2023-01-22 20:50:31.99; 61.341586999999976
2023-01-22 20:50:32.502; 60.82968899999997
2023-01-22 20:50:33.012; 60.31897999999998
2023-01-22 20:50:33.531; 59.80175199999999
2023-01-22 20:50:34.052; 59.279976999999974
2023-01-22 20:50:34.563; 62.76891499999999
2023-01-22 20:50:35.074; 62.25843499999999
2023-01-22 20:50:35.585; 61.74623999999997
2023-01-22 20:50:36.101; 61.23196299999998
2023-01-22 20:50:36.608; 60.72319299999998
2023-01-22 20:50:37.12; 60.21165599999998
2023-01-22 20:50:37.631; 59.700199999999995
2023-01-22 20:50:38.143; 59.188484999999986
2023-01-22 20:50:38.654; 62.663482999999985
2023-01-22 20:50:39.169; 62.16255899999999
2023-01-22 20:50:39.677; 61.65359099999998
2023-01-22 20:50:40.191; 61.141317999999984
2023-01-22 20:50:40.699; 60.63293599999997
2023-01-22 20:50:41.213; 60.11968599999997
2023-01-22 20:50:41.723; 59.60904399999998
2023-01-22 20:50:42.236; 59.096306999999996
2023-01-22 20:50:42.747; 62.584648999999985
2023-01-22 20:50:43.257; 62.074971999999974
2023-01-22 20:50:43.769; 61.56225999999998
2023-01-22 20:50:44.28; 61.051210999999995
2023-01-22 20:50:44.792; 60.54004699999999
2023-01-22 20:50:45.304; 60.028107999999975
2023-01-22 20:50:45.813; 59.51946799999999
2023-01-22 20:50:46.325; 59.006541999999996
2023-01-22 20:50:46.837; 62.480444999999975
2023-01-22 20:50:47.347; 61.98426499999999
2023-01-22 20:50:47.859; 61.47230499999998
2023-01-22 20:50:48.373; 60.95904999999999
2023-01-22 20:50:48.883; 60.448402999999985
2023-01-22 20:50:49.393; 59.93817899999999
2023-01-22 20:50:49.909; 59.42301699999999
2023-01-22 20:50:50.416; 62.904428000000024
2023-01-22 20:50:50.928; 62.403402
2023-01-22 20:50:51.439; 61.89256399999999
2023-01-22 20:50:51.951; 61.380776999999995
2023-01-22 20:50:52.463; 60.868093999999985
2023-01-22 20:50:52.973; 60.35867299999998
2023-01-22 20:50:53.485; 59.84705199999999
2023-01-22 20:50:53.997; 59.33457999999999
2023-01-22 20:50:54.504; 58.82780599999998
2023-01-22 20:50:55.02; 58.31245799999999
2023-01-22 20:50:55.531; 57.80038399999998
2023-01-22 20:50:56.042; 57.28947299999999
2023-01-22 20:50:56.556; 60.763004999999964
2023-01-22 20:50:57.066; 60.26583199999999
2023-01-22 20:50:57.576; 59.75601999999998
2023-01-22 20:50:58.088; 59.243269
2023-01-22 20:50:58.601; 58.73161299999998
2023-01-22 20:50:59.109; 62.21153700000002
2023-01-22 20:50:59.622; 61.70902699999999
2023-01-22 20:51:00.134; 61.19760499999998
2023-01-22 20:51:00.644; 60.687614999999994
2023-01-22 20:51:01.156; 60.17638099999999
2023-01-22 20:51:01.667; 59.66463699999997
2023-01-22 20:51:02.178; 59.153884000000005
2023-01-22 20:51:02.689; 58.642484999999965
2023-01-22 20:51:03.2; 62.13147299999997
2023-01-22 20:51:03.716; 61.61578800000001
2023-01-22 20:51:04.225; 61.10771299999999
2023-01-22 20:51:04.735; 60.59653199999997
2023-01-22 20:51:05.248; 60.083799
2023-01-22 20:51:05.76; 59.57239199999998
2023-01-22 20:51:06.269; 59.06242800000001
2023-01-22 20:51:06.779; 62.55220600000001
2023-01-22 20:51:07.294; 62.03816899999998
2023-01-22 20:51:07.802; 61.529026999999985
2023-01-22 20:51:08.314; 61.01773099999997
2023-01-22 20:51:08.825; 60.50699900000001
2023-01-22 20:51:09.339; 59.993769999999984
2023-01-22 20:51:09.848; 59.483082999999965
2023-01-22 20:51:10.359; 62.955336999999986
2023-01-22 20:51:10.871; 62.46030400000001
2023-01-22 20:51:11.382; 61.94923899999998
2023-01-22 20:51:11.893; 61.437524999999994
2023-01-22 20:51:12.408; 60.924352
2023-01-22 20:51:12.917; 60.415084999999976
2023-01-22 20:51:13.428; 59.90267399999999
2023-01-22 20:51:13.94; 59.39097799999996
2023-01-22 20:51:14.452; 58.88048599999996
2023-01-22 20:51:14.963; 62.365252
2023-01-22 20:51:15.475; 61.85674399999999
2023-01-22 20:51:15.985; 61.34567299999998
2023-01-22 20:51:16.497; 60.834753999999975
2023-01-22 20:51:17.003; 60.328416000000004
2023-01-22 20:51:17.52; 59.81193099999996
2023-01-22 20:51:18.033; 59.298212999999976
2023-01-22 20:51:18.543; 62.788539000000014
2023-01-22 20:51:19.054; 62.27797599999997
2023-01-22 20:51:19.565; 61.766463999999985
2023-01-22 20:51:20.076; 61.25513699999999
2023-01-22 20:51:20.588; 60.744012999999995
2023-01-22 20:51:21.099; 60.23240999999996
2023-01-22 20:51:21.61; 59.72238699999997
2023-01-22 20:51:22.124; 59.20799899999997
2023-01-22 20:51:22.64; 58.691273999999964
2023-01-22 20:51:23.161; 62.17130700000001
2023-01-22 20:51:23.67; 61.66047299999997
2023-01-22 20:51:24.182; 61.149022
2023-01-22 20:51:24.693; 60.638788999999974
2023-01-22 20:51:25.198; 60.133376
2023-01-22 20:51:25.716; 59.616625
2023-01-22 20:51:26.226; 59.10574500000001
2023-01-22 20:51:26.739; 62.570306000000016
2023-01-22 20:51:27.251; 62.08053899999999
2023-01-22 20:51:27.772; 61.560428
2023-01-22 20:51:28.289; 61.04315299999996
2023-01-22 20:51:28.801; 60.53090900000001
2023-01-22 20:51:29.315; 60.017472
2023-01-22 20:51:29.823; 59.50864200000001
2023-01-22 20:51:30.335; 58.997393999999986
2023-01-22 20:51:30.846; 62.47689700000001
2023-01-22 20:51:31.356; 61.97501399999999
2023-01-22 20:51:31.868; 61.464053999999976
2023-01-22 20:51:32.379; 60.95261799999997
2023-01-22 20:51:32.891; 60.440518
2023-01-22 20:51:33.402; 59.930318
2023-01-22 20:51:33.916; 59.417070999999964
2023-01-22 20:51:34.426; 58.90601399999997
2023-01-22 20:51:34.936; 62.396169999999984
2023-01-22 20:51:35.449; 61.882318999999995
2023-01-22 20:51:35.96; 61.371599
2023-01-22 20:51:36.474; 61.20031599999999
2023-01-22 20:51:36.983; 61.20031599999999
2023-01-22 20:51:37.496; 61.20031599999999
2023-01-22 20:51:38.003; 61.20031599999999
2023-01-22 20:51:38.518; 61.20031599999999
2023-01-22 20:51:39.03; 61.20031599999999
2023-01-22 20:51:39.539; 61.20031599999999
2023-01-22 20:51:40.05; 61.20031599999999
2023-01-22 20:51:40.561; 61.20031599999999
2023-01-22 20:51:41.073; 61.20031599999999
2023-01-22 20:51:41.585; 61.20031599999999
2023-01-22 20:51:42.094; 61.20031599999999
2023-01-22 20:51:42.608; 61.20031599999999
2023-01-22 20:51:43.118; 61.20031599999999
2023-01-22 20:51:43.629; 61.20031599999999
2023-01-22 20:51:44.139; 61.20031599999999
2023-01-22 20:51:44.65; 61.20031599999999
2023-01-22 20:51:45.161; 61.20031599999999
2023-01-22 20:51:45.672; 61.20031599999999
2023-01-22 20:51:46.183; 61.20031599999999
