time; buffer(s)
2023-01-22 21:53:16.865; 59.52724499999998
2023-01-22 21:53:17.377; 59.01503199999999
2023-01-22 21:53:17.889; 62.494226999999995
2023-01-22 21:53:18.4; 61.99279099999998
2023-01-22 21:53:18.911; 61.48165399999999
2023-01-22 21:53:19.424; 60.96932699999999
2023-01-22 21:53:19.933; 60.45917999999999
2023-01-22 21:53:20.446; 59.94595699999999
2023-01-22 21:53:20.957; 59.43544799999998
2023-01-22 21:53:21.469; 58.92304199999998
2023-01-22 21:53:21.98; 62.40169399999999
2023-01-22 21:53:22.492; 61.90097399999999
2023-01-22 21:53:23.003; 61.38993999999998
2023-01-22 21:53:23.514; 60.87748899999998
2023-01-22 21:53:24.026; 60.36650799999998
2023-01-22 21:53:24.537; 59.85430099999999
2023-01-22 21:53:25.049; 59.34307199999999
2023-01-22 21:53:25.561; 58.831721999999985
2023-01-22 21:53:26.072; 62.317173
2023-01-22 21:53:26.583; 61.80873399999999
2023-01-22 21:53:27.095; 61.29774899999998
2023-01-22 21:53:27.607; 60.785628999999986
2023-01-22 21:53:28.122; 60.26979999999999
2023-01-22 21:53:28.629; 59.76312399999999
2023-01-22 21:53:29.14; 59.25255899999999
2023-01-22 21:53:29.652; 58.73977999999998
2023-01-22 21:53:30.164; 58.228025999999986
2023-01-22 21:53:30.675; 57.716886999999986
2023-01-22 21:53:31.181; 61.21046299999999
2023-01-22 21:53:31.698; 60.69446099999999
2023-01-22 21:53:32.21; 60.18151499999999
2023-01-22 21:53:32.721; 59.670613999999986
2023-01-22 21:53:33.232; 59.15967599999999
2023-01-22 21:53:33.744; 58.64758099999999
2023-01-22 21:53:34.256; 58.13603099999999
2023-01-22 21:53:34.77; 57.62431799999999
2023-01-22 21:53:35.28; 57.11298399999998
2023-01-22 21:53:35.79; 60.590913999999984
2023-01-22 21:53:36.302; 60.09084799999998
2023-01-22 21:53:36.813; 59.57895499999998
2023-01-22 21:53:37.324; 59.06768199999999
2023-01-22 21:53:37.836; 58.55631199999999
2023-01-22 21:53:38.347; 58.044880999999975
2023-01-22 21:53:38.86; 57.53266799999997
2023-01-22 21:53:39.37; 57.02231899999998
2023-01-22 21:53:39.882; 60.50153399999999
2023-01-22 21:53:40.395; 59.997202999999985
2023-01-22 21:53:40.905; 59.48650199999997
2023-01-22 21:53:41.417; 58.97474999999997
2023-01-22 21:53:41.934; 58.52715999999998
2023-01-22 21:53:42.454; 62.524159999999995
2023-01-22 21:53:42.97; 62.52715999999998
2023-01-22 21:53:43.48; 62.52715999999998
2023-01-22 21:53:43.99; 62.52715999999998
2023-01-22 21:53:44.501; 62.52715999999998
2023-01-22 21:53:45.013; 62.52715999999998
2023-01-22 21:53:45.523; 62.52715999999998
2023-01-22 21:53:46.035; 62.26025799999999
2023-01-22 21:53:46.546; 61.74929799999998
2023-01-22 21:53:47.058; 61.23781599999998
2023-01-22 21:53:47.572; 60.723254999999995
2023-01-22 21:53:48.081; 60.214451999999994
2023-01-22 21:53:48.593; 59.701808
2023-01-22 21:53:49.103; 59.191918999999984
2023-01-22 21:53:49.614; 58.680766999999975
2023-01-22 21:53:50.126; 58.16949299999999
2023-01-22 21:53:50.636; 57.65907199999998
2023-01-22 21:53:51.148; 57.147009
2023-01-22 21:53:51.659; 60.626665
2023-01-22 21:53:52.171; 60.12489599999998
2023-01-22 21:53:52.685; 59.61086799999998
2023-01-22 21:53:53.211; 59.08668399999999
2023-01-22 21:53:53.722; 58.57314099999999
2023-01-22 21:53:54.233; 58.06200199999998
2023-01-22 21:53:54.747; 61.537554
2023-01-22 21:53:55.255; 61.04055199999999
2023-01-22 21:53:55.765; 60.52947599999999
2023-01-22 21:53:56.281; 60.015806
2023-01-22 21:53:56.789; 59.50616599999998
2023-01-22 21:53:57.304; 58.99219199999999
2023-01-22 21:53:57.813; 58.48164699999998
2023-01-22 21:53:58.326; 57.97027699999998
2023-01-22 21:53:58.836; 61.45997999999997
2023-01-22 21:53:59.347; 60.947918999999985
2023-01-22 21:53:59.857; 60.43897899999999
2023-01-22 21:54:00.372; 59.92386399999998
2023-01-22 21:54:00.88; 59.414803999999975
2023-01-22 21:54:01.392; 58.90362099999999
2023-01-22 21:54:01.903; 58.39165699999998
2023-01-22 21:54:02.415; 57.880199999999974
2023-01-22 21:54:02.928; 61.348724000000004
2023-01-22 21:54:03.438; 60.857200999999975
2023-01-22 21:54:03.95; 60.34497499999998
2023-01-22 21:54:04.461; 59.834441999999996
2023-01-22 21:54:04.972; 59.32296499999998
2023-01-22 21:54:05.485; 58.811476
2023-01-22 21:54:05.995; 58.30000399999997
2023-01-22 21:54:06.508; 57.78663599999999
2023-01-22 21:54:07.018; 61.26282900000001
2023-01-22 21:54:07.529; 60.76553899999999
2023-01-22 21:54:08.041; 60.25367
2023-01-22 21:54:08.552; 59.743465999999984
2023-01-22 21:54:09.064; 59.23123699999999
2023-01-22 21:54:09.575; 58.71989599999998
2023-01-22 21:54:10.088; 58.20716599999997
2023-01-22 21:54:10.598; 57.69742499999998
2023-01-22 21:54:11.109; 61.171865999999994
2023-01-22 21:54:11.62; 60.675493999999986
2023-01-22 21:54:12.132; 60.16325899999998
2023-01-22 21:54:12.642; 59.653216999999984
2023-01-22 21:54:13.153; 59.141087
2023-01-22 21:54:13.666; 58.62967699999999
2023-01-22 21:54:14.177; 58.11889199999999
2023-01-22 21:54:14.688; 57.606738999999976
2023-01-22 21:54:15.2; 61.09555999999998
2023-01-22 21:54:15.711; 60.584857
2023-01-22 21:54:16.223; 60.071394
2023-01-22 21:54:16.734; 59.56075799999999
2023-01-22 21:54:17.246; 59.04908399999999
2023-01-22 21:54:17.757; 58.537266999999986
2023-01-22 21:54:18.269; 62.007379000000014
2023-01-22 21:54:18.78; 61.51502099999999
2023-01-22 21:54:19.291; 61.003288
2023-01-22 21:54:19.803; 60.491757999999976
2023-01-22 21:54:20.315; 59.98015099999998
2023-01-22 21:54:20.826; 59.469651
2023-01-22 21:54:21.345; 58.951671999999974
2023-01-22 21:54:21.864; 58.43109099999998
2023-01-22 21:54:22.376; 57.919478
2023-01-22 21:54:22.887; 57.407185999999996
2023-01-22 21:54:23.399; 60.89648199999999
2023-01-22 21:54:23.911; 60.38353699999999
2023-01-22 21:54:24.422; 59.872776999999985
2023-01-22 21:54:24.933; 59.362067999999994
2023-01-22 21:54:25.449; 58.847012999999976
2023-01-22 21:54:25.957; 58.33829799999998
2023-01-22 21:54:26.468; 61.823891
2023-01-22 21:54:26.996; 61.299075999999985
2023-01-22 21:54:27.51; 60.786201999999975
2023-01-22 21:54:28.025; 60.26983899999999
2023-01-22 21:54:28.554; 59.74162099999998
2023-01-22 21:54:29.076; 59.220462
2023-01-22 21:54:29.587; 58.709981
2023-01-22 21:54:30.097; 62.184064000000006
2023-01-22 21:54:30.607; 61.687824999999975
2023-01-22 21:54:31.12; 61.175422999999995
2023-01-22 21:54:31.63; 60.66457699999998
2023-01-22 21:54:32.142; 60.152919
2023-01-22 21:54:32.653; 59.64111599999998
2023-01-22 21:54:33.167; 59.129042
2023-01-22 21:54:33.677; 58.61783599999998
2023-01-22 21:54:34.188; 62.085274999999996
2023-01-22 21:54:34.7; 61.59503599999999
2023-01-22 21:54:35.211; 61.08395899999999
2023-01-22 21:54:35.724; 60.57046299999999
2023-01-22 21:54:36.235; 60.060508999999996
2023-01-22 21:54:36.747; 59.549101999999976
2023-01-22 21:54:37.258; 59.03805299999999
2023-01-22 21:54:37.77; 58.52555799999999
2023-01-22 21:54:38.28; 62.006663
2023-01-22 21:54:38.793; 61.49328600000001
2023-01-22 21:54:39.304; 60.99247399999999
2023-01-22 21:54:39.815; 60.480537999999996
2023-01-22 21:54:40.326; 59.96879199999998
2023-01-22 21:54:40.837; 59.457820999999996
2023-01-22 21:54:41.35; 58.945729
2023-01-22 21:54:41.861; 58.434777999999994
2023-01-22 21:54:42.372; 57.922616999999974
2023-01-22 21:54:42.885; 61.39833999999999
2023-01-22 21:54:43.401; 60.895083
2023-01-22 21:54:43.922; 60.37356799999998
2023-01-22 21:54:44.433; 59.861537
2023-01-22 21:54:44.946; 59.34964799999997
2023-01-22 21:54:45.457; 58.838885999999974
2023-01-22 21:54:45.984; 58.31114499999998
2023-01-22 21:54:46.495; 61.800455
2023-01-22 21:54:47.008; 61.287743999999975
2023-01-22 21:54:47.517; 60.777660999999995
2023-01-22 21:54:48.028; 60.267183999999986
2023-01-22 21:54:48.546; 59.750534999999985
2023-01-22 21:54:49.052; 59.243142999999975
2023-01-22 21:54:49.562; 62.73335799999998
2023-01-22 21:54:50.08; 62.216282999999976
2023-01-22 21:54:50.604; 61.691951999999986
2023-01-22 21:54:51.113; 61.181869999999975
2023-01-22 21:54:51.624; 60.67104999999998
2023-01-22 21:54:52.137; 60.15896699999999
2023-01-22 21:54:52.647; 59.648356999999976
2023-01-22 21:54:53.161; 59.13509499999998
2023-01-22 21:54:53.67; 62.62543699999998
2023-01-22 21:54:54.181; 62.11346899999998
2023-01-22 21:54:54.694; 61.60201599999999
2023-01-22 21:54:55.204; 61.09092399999997
2023-01-22 21:54:55.716; 60.57888199999999
2023-01-22 21:54:56.227; 60.068107
2023-01-22 21:54:56.739; 59.55645099999998
2023-01-22 21:54:57.25; 63.04479499999999
2023-01-22 21:54:57.772; 62.52425599999998
2023-01-22 21:54:58.288; 62.006789999999995
2023-01-22 21:54:58.8; 61.49522299999998
2023-01-22 21:54:59.312; 60.983025
2023-01-22 21:54:59.822; 60.47220999999999
2023-01-22 21:55:00.337; 59.958473999999995
2023-01-22 21:55:00.846; 59.448995
2023-01-22 21:55:01.357; 62.92355899999998
2023-01-22 21:55:01.869; 62.41223599999998
2023-01-22 21:55:02.38; 61.91587199999998
2023-01-22 21:55:02.891; 61.40339499999999
2023-01-22 21:55:03.404; 60.891456999999974
2023-01-22 21:55:03.918; 60.376953999999984
2023-01-22 21:55:04.426; 59.86852399999998
2023-01-22 21:55:04.939; 59.35611699999998
2023-01-22 21:55:05.45; 58.84595899999999
2023-01-22 21:55:05.961; 62.32516900000002
2023-01-22 21:55:06.472; 61.823323999999985
2023-01-22 21:55:06.984; 61.311676999999975
2023-01-22 21:55:07.496; 60.798798999999974
2023-01-22 21:55:08.007; 60.28729199999998
2023-01-22 21:55:08.519; 59.77695799999998
2023-01-22 21:55:09.03; 59.264747
2023-01-22 21:55:09.545; 58.751161999999994
2023-01-22 21:55:10.055; 62.224221
2023-01-22 21:55:10.564; 61.73070799999999
2023-01-22 21:55:11.077; 61.21869799999999
2023-01-22 21:55:11.586; 60.711602
2023-01-22 21:55:12.099; 60.19627
2023-01-22 21:55:12.611; 59.68422899999999
2023-01-22 21:55:13.122; 59.17399799999998
2023-01-22 21:55:13.633; 62.661587
2023-01-22 21:55:14.145; 62.150135999999975
2023-01-22 21:55:14.657; 61.638641999999976
2023-01-22 21:55:15.168; 61.127151999999995
2023-01-22 21:55:15.679; 60.61621299999999
2023-01-22 21:55:16.184; 60.11046499999998
2023-01-22 21:55:16.706; 59.590337999999974
2023-01-22 21:55:17.215; 59.08101099999999
2023-01-22 21:55:17.726; 62.55081099999998
2023-01-22 21:55:18.237; 62.05848399999999
2023-01-22 21:55:18.749; 61.54595899999998
2023-01-22 21:55:19.261; 61.033972999999975
2023-01-22 21:55:19.774; 60.521671
2023-01-22 21:55:20.282; 60.01261699999998
2023-01-22 21:55:20.797; 59.49918899999997
2023-01-22 21:55:21.309; 58.987246
2023-01-22 21:55:21.818; 62.47688199999999
2023-01-22 21:55:22.329; 61.966278999999986
2023-01-22 21:55:22.843; 61.45254799999998
2023-01-22 21:55:23.355; 60.940247
2023-01-22 21:55:23.864; 60.43062499999999
2023-01-22 21:55:24.384; 59.91285499999998
2023-01-22 21:55:24.903; 59.391850999999974
2023-01-22 21:55:25.413; 62.86877099999998
2023-01-22 21:55:25.925; 62.370390999999984
2023-01-22 21:55:26.437; 61.859038999999996
2023-01-22 21:55:26.948; 61.34695399999998
2023-01-22 21:55:27.459; 60.83658799999998
2023-01-22 21:55:27.976; 60.318850999999995
2023-01-22 21:55:28.482; 59.81338199999999
2023-01-22 21:55:28.997; 59.29997899999998
2023-01-22 21:55:29.505; 58.791274999999985
2023-01-22 21:55:30.017; 62.27874799999998
2023-01-22 21:55:30.528; 61.76761399999998
2023-01-22 21:55:31.039; 61.25603099999998
2023-01-22 21:55:31.55; 60.74476999999999
2023-01-22 21:55:32.062; 60.23350099999999
2023-01-22 21:55:32.573; 59.72117499999999
2023-01-22 21:55:33.085; 59.20997299999999
2023-01-22 21:55:33.596; 62.68555599999996
2023-01-22 21:55:34.107; 62.17344299999996
2023-01-22 21:55:34.62; 61.67519899999999
2023-01-22 21:55:35.131; 61.16455099999999
2023-01-22 21:55:35.642; 60.65310599999998
2023-01-22 21:55:36.154; 60.14142399999997
2023-01-22 21:55:36.665; 59.629526999999996
2023-01-22 21:55:37.176; 59.11876099999998
2023-01-22 21:55:37.688; 58.607169999999996
2023-01-22 21:55:38.199; 62.08573900000002
2023-01-22 21:55:38.711; 61.584632
2023-01-22 21:55:39.224; 61.07196999999999
2023-01-22 21:55:39.734; 60.56162699999999
2023-01-22 21:55:40.245; 60.04990799999999
2023-01-22 21:55:40.756; 59.53903399999999
2023-01-22 21:55:41.268; 59.02707299999997
2023-01-22 21:55:41.778; 58.51771099999999
2023-01-22 21:55:42.284; 62.011848999999984
2023-01-22 21:55:42.801; 61.494027999999986
2023-01-22 21:55:43.312; 60.982991999999996
2023-01-22 21:55:43.824; 60.471712999999994
2023-01-22 21:55:44.336; 59.95886399999998
2023-01-22 21:55:44.845; 59.450518999999986
2023-01-22 21:55:45.356; 58.939809999999994
2023-01-22 21:55:45.868; 62.41628000000003
2023-01-22 21:55:46.377; 61.91756099999998
2023-01-22 21:55:46.883; 61.412656999999996
2023-01-22 21:55:47.401; 60.89353699999998
2023-01-22 21:55:47.912; 60.382671999999985
2023-01-22 21:55:48.424; 59.87159700000001
2023-01-22 21:55:48.936; 59.35994699999998
2023-01-22 21:55:49.447; 58.84815199999997
2023-01-22 21:55:49.958; 62.33711699999998
2023-01-22 21:55:50.469; 61.826077999999995
2023-01-22 21:55:50.98; 61.315045999999995
2023-01-22 21:55:51.491; 60.80415899999997
2023-01-22 21:55:52.002; 60.29306500000001
2023-01-22 21:55:52.514; 59.78158199999996
2023-01-22 21:55:53.025; 59.270362999999975
2023-01-22 21:55:53.536; 58.75830500000001
2023-01-22 21:55:54.047; 62.22646099999997
2023-01-22 21:55:54.558; 61.73733699999997
2023-01-22 21:55:55.07; 61.224672
2023-01-22 21:55:55.581; 60.714477999999986
2023-01-22 21:55:56.093; 60.20233300000001
2023-01-22 21:55:56.605; 59.68998099999999
2023-01-22 21:55:57.116; 59.17882800000001
2023-01-22 21:55:57.626; 62.652063
2023-01-22 21:55:58.139; 62.156363999999996
2023-01-22 21:55:58.649; 61.64613499999996
2023-01-22 21:55:59.161; 61.134277
2023-01-22 21:55:59.672; 60.62377299999997
2023-01-22 21:56:00.183; 60.11191199999996
2023-01-22 21:56:00.695; 59.60078599999997
2023-01-22 21:56:01.207; 59.08900399999999
2023-01-22 21:56:01.718; 62.57352300000002
2023-01-22 21:56:02.228; 62.06688700000001
2023-01-22 21:56:02.74; 61.555589
2023-01-22 21:56:03.251; 61.04445999999996
2023-01-22 21:56:03.763; 60.532974999999965
2023-01-22 21:56:04.273; 60.02159499999999
2023-01-22 21:56:04.785; 59.510231999999974
2023-01-22 21:56:05.296; 58.99843299999998
2023-01-22 21:56:05.807; 62.48827899999998
2023-01-22 21:56:06.323; 61.973168999999984
2023-01-22 21:56:06.834; 61.46161000000001
2023-01-22 21:56:07.342; 60.95327900000001
2023-01-22 21:56:07.857; 60.439119000000005
2023-01-22 21:56:08.366; 59.928728999999976
2023-01-22 21:56:08.882; 59.41441099999997
2023-01-22 21:56:09.389; 62.89705300000003
2023-01-22 21:56:09.899; 62.39542399999999
2023-01-22 21:56:10.41; 61.88469699999996
2023-01-22 21:56:10.922; 61.373707999999965
2023-01-22 21:56:11.434; 60.861942
2023-01-22 21:56:11.948; 60.347447999999986
2023-01-22 21:56:12.457; 59.838909
2023-01-22 21:56:12.967; 59.32851599999998
2023-01-22 21:56:13.479; 62.793991000000005
2023-01-22 21:56:13.991; 62.30469599999998
2023-01-22 21:56:14.502; 61.792733
2023-01-22 21:56:15.013; 61.28174100000001
2023-01-22 21:56:15.524; 60.77070199999997
2023-01-22 21:56:16.036; 60.259446999999966
2023-01-22 21:56:16.546; 59.74865699999998
2023-01-22 21:56:17.058; 59.23760699999997
2023-01-22 21:56:17.572; 58.723727
2023-01-22 21:56:18.081; 62.202859000000046
2023-01-22 21:56:18.592; 61.703126
2023-01-22 21:56:19.106; 61.190111
2023-01-22 21:56:19.616; 60.67954800000001
2023-01-22 21:56:20.127; 60.16909399999997
2023-01-22 21:56:20.638; 59.657452999999975
2023-01-22 21:56:21.148; 59.146394999999984
2023-01-22 21:56:21.66; 62.629298000000006
2023-01-22 21:56:22.172; 62.123572999999965
2023-01-22 21:56:22.683; 61.61279300000001
2023-01-22 21:56:23.194; 61.101102999999966
2023-01-22 21:56:23.706; 60.58953600000001
2023-01-22 21:56:24.217; 60.07811499999997
2023-01-22 21:56:24.729; 59.566565999999966
2023-01-22 21:56:25.239; 59.055683999999985
2023-01-22 21:56:25.751; 62.54541899999998
2023-01-22 21:56:26.263; 62.032667000000004
2023-01-22 21:56:26.773; 61.52277799999996
2023-01-22 21:56:27.285; 61.00984699999998
2023-01-22 21:56:27.799; 60.495559000000014
2023-01-22 21:56:28.308; 59.988336000000004
2023-01-22 21:56:28.82; 59.47588999999999
2023-01-22 21:56:29.33; 58.96509099999997
2023-01-22 21:56:29.842; 62.44536899999997
2023-01-22 21:56:30.355; 61.94055800000001
2023-01-22 21:56:30.865; 61.430857
2023-01-22 21:56:31.377; 60.91817299999997
2023-01-22 21:56:31.888; 60.40718499999997
2023-01-22 21:56:32.4; 59.894969
2023-01-22 21:56:32.912; 59.38374699999997
2023-01-22 21:56:33.423; 58.873084000000006
2023-01-22 21:56:33.938; 62.34083799999996
2023-01-22 21:56:34.447; 61.84743800000001
2023-01-22 21:56:34.957; 61.338032999999996
2023-01-22 21:56:35.468; 60.82716199999999
2023-01-22 21:56:35.98; 60.314370999999994
