time; buffer(s); video seconds
2023-01-24 18:41:25.821; 59.38577999999998; 140.61722
2023-01-24 18:41:26.337; 58.869687; 141.133313
2023-01-24 18:41:26.846; 58.36001299999998; 141.642987
2023-01-24 18:41:27.358; 57.84927499999998; 142.153725
2023-01-24 18:41:27.869; 61.326054; 142.665946
2023-01-24 18:41:28.378; 60.82757699999999; 143.175423
2023-01-24 18:41:28.890; 60.31664999999998; 143.68635
2023-01-24 18:41:29.402; 59.804699; 144.198301
2023-01-24 18:41:29.914; 59.29217299999999; 144.710827
2023-01-24 18:41:30.426; 58.78082199999997; 145.222178
2023-01-24 18:41:30.938; 58.26848199999998; 145.734518
2023-01-24 18:41:31.449; 57.75713299999998; 146.245867
2023-01-24 18:41:31.959; 61.233002; 146.755998
2023-01-24 18:41:32.470; 60.73547499999998; 147.267525
2023-01-24 18:41:32.983; 60.22333099999997; 147.779669
2023-01-24 18:41:33.498; 59.70930899999999; 148.293691
2023-01-24 18:41:34.010; 59.19729899999999; 148.805701
2023-01-24 18:41:34.523; 58.68333799999999; 149.319662
2023-01-24 18:41:35.044; 58.162544999999994; 149.840455
2023-01-24 18:41:35.559; 61.62776400000001; 150.356236
2023-01-24 18:41:36.066; 61.139388; 150.863612
2023-01-24 18:41:36.579; 60.62742799999998; 151.375572
2023-01-24 18:41:37.092; 60.113781999999986; 151.889218
2023-01-24 18:41:37.603; 59.60338999999999; 152.39961
2023-01-24 18:41:38.114; 59.092985; 152.910015
2023-01-24 18:41:38.625; 58.58147299999999; 153.421527
2023-01-24 18:41:39.138; 58.06935099999998; 153.933649
2023-01-24 18:41:39.648; 57.558989; 154.444011
2023-01-24 18:41:40.160; 61.03248100000002; 154.956519
2023-01-24 18:41:40.669; 60.536741999999975; 155.466258
2023-01-24 18:41:41.181; 60.02465699999999; 155.978343
2023-01-24 18:41:41.693; 59.512640999999974; 156.490359
2023-01-24 18:41:42.209; 58.99856399999999; 157.004436
2023-01-24 18:41:42.733; 58.47296399999999; 157.530036
2023-01-24 18:41:43.243; 57.96334199999998; 158.039658
2023-01-24 18:41:43.754; 61.438721000000015; 158.550279
2023-01-24 18:41:44.267; 60.93973799999998; 159.063262
2023-01-24 18:41:44.780; 60.42736399999998; 159.575636
2023-01-24 18:41:45.289; 59.91724399999998; 160.085756
2023-01-24 18:41:45.802; 59.404878; 160.598122
2023-01-24 18:41:46.312; 58.893935; 161.109065
2023-01-24 18:41:46.823; 58.38359199999999; 161.619408
2023-01-24 18:41:47.334; 57.871916999999996; 162.131083
2023-01-24 18:41:47.846; 61.349774; 162.643226
2023-01-24 18:41:48.358; 60.838570000000004; 163.15443
2023-01-24 18:41:48.868; 60.33716099999998; 163.665839
2023-01-24 18:41:49.380; 59.82569999999998; 164.1773
2023-01-24 18:41:49.892; 59.31402499999999; 164.688975
2023-01-24 18:41:50.404; 58.80225299999998; 165.200747
2023-01-24 18:41:50.914; 62.272794000000005; 165.711206
2023-01-24 18:41:51.426; 61.780703999999986; 166.222296
2023-01-24 18:41:51.939; 61.26677099999998; 166.736229
2023-01-24 18:41:52.448; 60.75775299999998; 167.245247
2023-01-24 18:41:52.961; 60.24568199999999; 167.757318
2023-01-24 18:41:53.473; 59.733419; 168.269581
2023-01-24 18:41:53.984; 59.22287499999999; 168.780125
2023-01-24 18:41:54.496; 58.71190199999998; 169.291098
2023-01-24 18:41:55.006; 58.19937199999998; 169.803628
2023-01-24 18:41:55.520; 57.686755999999974; 170.316244
2023-01-24 18:41:56.031; 61.167092; 170.826908
2023-01-24 18:41:56.542; 60.65496400000001; 171.339036
2023-01-24 18:41:57.052; 60.15429899999998; 171.848701
2023-01-24 18:41:57.565; 59.64086899999998; 172.362131
2023-01-24 18:41:58.083; 59.123583999999994; 172.879416
2023-01-24 18:41:58.607; 58.600220999999976; 173.402779
2023-01-24 18:41:59.129; 62.073859; 173.926141
2023-01-24 18:41:59.636; 61.566857; 174.433143
2023-01-24 18:42:00.154; 61.05282199999999; 174.950178
2023-01-24 18:42:00.665; 60.540955999999994; 175.462044
2023-01-24 18:42:01.175; 60.031409999999994; 175.97159
2023-01-24 18:42:01.687; 59.51962799999998; 176.483372
2023-01-24 18:42:02.198; 59.00785099999999; 176.995149
2023-01-24 18:42:02.710; 58.49623999999997; 177.50676
2023-01-24 18:42:03.222; 57.984882999999996; 178.018117
2023-01-24 18:42:03.734; 61.47211199999998; 178.530888
2023-01-24 18:42:04.244; 60.96149599999998; 179.041504
2023-01-24 18:42:04.759; 60.447305; 179.555695
2023-01-24 18:42:05.268; 59.938867999999985; 180.064132
2023-01-24 18:42:05.778; 59.42816099999999; 180.574839
2023-01-24 18:42:06.290; 58.916495; 181.086505
2023-01-24 18:42:06.802; 58.40354799999997; 181.599452
2023-01-24 18:42:07.318; 57.888690999999994; 182.114309
2023-01-24 18:42:07.825; 57.381121999999976; 182.621878
2023-01-24 18:42:08.337; 56.870007999999984; 183.132992
2023-01-24 18:42:08.851; 56.35586199999997; 183.647138
2023-01-24 18:42:09.359; 59.82521299999999; 184.155787
2023-01-24 18:42:09.872; 59.31174999999999; 184.66925
2023-01-24 18:42:10.383; 58.801084; 185.179916
2023-01-24 18:42:10.894; 58.31185599999998; 185.691144
2023-01-24 18:42:11.406; 57.79994799999997; 186.203052
2023-01-24 18:42:11.918; 57.28830399999998; 186.714696
2023-01-24 18:42:12.429; 56.777983999999975; 187.225016
2023-01-24 18:42:12.940; 56.26581199999998; 187.737188
2023-01-24 18:42:13.452; 55.75402999999997; 188.24897
2023-01-24 18:42:13.964; 59.23362599999999; 188.760374
2023-01-24 18:42:14.478; 58.720394999999996; 189.273605
2023-01-24 18:42:14.987; 58.219261999999986; 189.783738
2023-01-24 18:42:15.498; 57.70842999999999; 190.29457
2023-01-24 18:42:16.013; 57.193348999999984; 190.809651
2023-01-24 18:42:16.521; 56.68589699999998; 191.317103
2023-01-24 18:42:17.032; 56.174363; 191.828637
2023-01-24 18:42:17.544; 55.662274999999994; 192.340725
2023-01-24 18:42:18.058; 55.149775999999974; 192.853224
2023-01-24 18:42:18.567; 54.639860999999996; 193.363139
2023-01-24 18:42:19.079; 54.12746899999999; 193.875531
2023-01-24 18:42:19.591; 57.60343399999999; 194.388566
2023-01-24 18:42:20.101; 57.104727; 194.898273
2023-01-24 18:42:20.612; 56.59427099999999; 195.408729
2023-01-24 18:42:21.126; 56.08033599999999; 195.922664
2023-01-24 18:42:21.636; 55.570594; 196.432406
2023-01-24 18:42:22.148; 55.05825999999999; 196.94474
2023-01-24 18:42:22.659; 54.54632999999998; 197.45667
2023-01-24 18:42:23.171; 54.03577199999998; 197.967228
2023-01-24 18:42:23.684; 57.50323800000001; 198.480762
2023-01-24 18:42:24.197; 56.991073; 198.992927
2023-01-24 18:42:24.706; 56.50156999999999; 199.50143
2023-01-24 18:42:25.216; 55.98946099999998; 200.013539
2023-01-24 18:42:25.728; 55.477731999999975; 200.525268
2023-01-24 18:42:26.318; 54.911722999999995; 201.091277
2023-01-24 18:42:26.833; 54.374224; 201.628776
2023-01-24 18:42:27.343; 53.86242499999997; 202.140575
2023-01-24 18:42:27.854; 57.334318999999994; 202.649681
2023-01-24 18:42:28.366; 56.82206199999999; 203.161938
2023-01-24 18:42:28.876; 56.33126499999997; 203.671735
2023-01-24 18:42:29.386; 55.820761999999974; 204.182238
2023-01-24 18:42:29.899; 55.30786899999998; 204.695131
2023-01-24 18:42:30.409; 54.79703999999998; 205.20596
2023-01-24 18:42:30.923; 54.28358399999999; 205.719416
2023-01-24 18:42:31.431; 53.77512599999997; 206.227874
2023-01-24 18:42:31.944; 53.26318999999998; 206.73981
2023-01-24 18:42:32.456; 56.734678; 207.251322
2023-01-24 18:42:32.967; 56.222718999999984; 207.763281
2023-01-24 18:42:33.478; 55.727704999999986; 208.275295
2023-01-24 18:42:33.994; 55.212980999999985; 208.790019
2023-01-24 18:42:34.517; 54.689835999999985; 209.313164
2023-01-24 18:42:35.033; 54.173316; 209.829684
2023-01-24 18:42:35.554; 53.65200299999998; 210.350997
2023-01-24 18:42:36.066; 53.140308999999974; 210.862691
2023-01-24 18:42:36.580; 52.627684999999985; 211.375315
2023-01-24 18:42:37.089; 52.11748299999999; 211.885517
2023-01-24 18:42:37.600; 51.60637999999997; 212.39662
2023-01-24 18:42:38.112; 51.09426399999998; 212.908736
2023-01-24 18:42:38.623; 50.58304699999999; 213.419953
2023-01-24 18:42:39.135; 50.070411999999976; 213.932588
2023-01-24 18:42:39.654; 49.55275799999998; 214.450242
2023-01-24 18:42:40.174; 49.032550999999984; 214.970449
2023-01-24 18:42:40.688; 48.519375999999994; 215.483624
2023-01-24 18:42:41.196; 48.00973299999998; 215.993267
2023-01-24 18:42:41.708; 47.49792399999998; 216.505076
2023-01-24 18:42:42.219; 46.98742899999999; 217.015571
2023-01-24 18:42:42.731; 46.47594699999999; 217.527053
2023-01-24 18:42:43.242; 45.964211999999975; 218.038788
2023-01-24 18:42:43.755; 45.451854999999995; 218.551145
2023-01-24 18:42:44.266; 44.94028899999998; 219.062711
2023-01-24 18:42:44.776; 44.429846; 219.573154
2023-01-24 18:42:45.289; 43.91678299999998; 220.086217
2023-01-24 18:42:45.799; 43.40628799999999; 220.596712
2023-01-24 18:42:46.311; 42.89467399999998; 221.108326
2023-01-24 18:42:46.824; 42.38250499999998; 221.620495
2023-01-24 18:42:47.334; 41.87138399999998; 222.131616
2023-01-24 18:42:47.846; 41.36057099999999; 222.642429
2023-01-24 18:42:48.357; 40.848648999999995; 223.154351
2023-01-24 18:42:48.868; 40.337169999999986; 223.66583
2023-01-24 18:42:49.380; 39.82574499999998; 224.177255
2023-01-24 18:42:49.891; 39.31454199999999; 224.688458
2023-01-24 18:42:50.403; 38.80351599999997; 225.199484
2023-01-24 18:42:50.915; 38.29096099999998; 225.712039
2023-01-24 18:42:51.426; 37.779236; 226.223764
2023-01-24 18:42:51.937; 37.26875799999999; 226.734242
2023-01-24 18:42:52.449; 36.75672399999999; 227.246276
2023-01-24 18:42:52.960; 36.24568199999999; 227.757318
2023-01-24 18:42:53.473; 35.732916999999986; 228.270083
2023-01-24 18:42:53.984; 35.22215799999998; 228.780842
2023-01-24 18:42:54.496; 34.70996299999999; 229.293037
2023-01-24 18:42:55.009; 34.19835699999999; 229.804643
2023-01-24 18:42:55.519; 33.68781799999999; 230.315182
2023-01-24 18:42:56.031; 33.17470399999999; 230.828296
2023-01-24 18:42:56.542; 32.66418399999998; 231.338816
2023-01-24 18:42:57.053; 32.15393799999998; 231.849062
2023-01-24 18:42:57.573; 31.634393999999986; 232.368606
2023-01-24 18:42:58.092; 31.114176999999984; 232.888823
2023-01-24 18:42:58.604; 30.601857999999993; 233.401142
2023-01-24 18:42:59.115; 30.091223999999983; 233.911776
2023-01-24 18:42:59.629; 29.578069999999997; 234.42493
2023-01-24 18:43:00.137; 29.06934799999999; 234.933652
2023-01-24 18:43:00.651; 32.537585999999976; 235.448414
2023-01-24 18:43:01.161; 32.02845499999998; 235.957545
2023-01-24 18:43:01.673; 31.516204999999985; 236.469795
2023-01-24 18:43:02.184; 31.006036999999992; 236.979963
2023-01-24 18:43:02.696; 30.493809999999996; 237.49219
2023-01-24 18:43:03.207; 29.998692999999975; 238.004307
2023-01-24 18:43:03.718; 29.488568999999984; 238.514431
2023-01-24 18:43:04.230; 28.976444999999984; 239.026555
2023-01-24 18:43:04.746; 28.46024699999998; 239.542753
2023-01-24 18:43:05.254; 27.952611999999988; 240.050388
2023-01-24 18:43:05.763; 27.442210999999986; 240.560789
2023-01-24 18:43:06.275; 26.930639999999983; 241.07236
2023-01-24 18:43:06.787; 26.419568999999996; 241.583431
2023-01-24 18:43:07.298; 25.908773999999994; 242.094226
2023-01-24 18:43:07.810; 25.39657999999997; 242.60642
