time; type; bitrate Kbps; id; video seconds
2023-01-24 18:40:49.000; video; 4600; 00042; 104.14464
2023-01-24 18:40:51.000; audio; 320; 00043; 106.191882
2023-01-24 18:40:53.000; video; 4600; 00043; 108.236561
2023-01-24 18:40:55.000; audio; 320; 00044; 109.771244
2023-01-24 18:40:57.000; video; 4600; 00044; 112.841761
2023-01-24 18:40:59.000; audio; 320; 00045; 114.376711
2023-01-24 18:41:01.000; video; 4600; 00045; 116.950758
2023-01-24 18:41:03.000; audio; 320; 00046; 118.623467
2023-01-24 18:41:05.000; video; 4600; 00046; 120.670059
2023-01-24 18:41:08.000; audio; 320; 00047; 122.715839
2023-01-24 18:41:09.000; video; 4600; 00047; 124.250979
2023-01-24 18:41:12.000; audio; 320; 00048; 126.808286
2023-01-24 18:41:13.000; video; 4600; 00048; 128.342397
2023-01-24 18:41:16.000; audio; 320; 00049; 130.899337
2023-01-24 18:41:17.000; video; 4600; 00049; 132.436582
2023-01-24 18:41:19.000; audio; 320; 00050; 133.457246
2023-01-24 18:41:21.000; video; 4600; 00050; 136.525937
2023-01-24 18:41:23.000; audio; 320; 00051; 138.571804
2023-01-24 18:41:25.000; video; 4600; 00051; 140.61722
2023-01-24 18:41:27.000; audio; 320; 00052; 142.153725
2023-01-24 18:41:29.000; video; 4600; 00052; 144.710827
2023-01-24 18:41:32.000; audio; 320; 00053; 146.755998
2023-01-24 18:41:33.000; video; 4600; 00053; 148.293691
2023-01-24 18:41:35.000; audio; 320; 00054; 150.356236
2023-01-24 18:41:37.000; video; 4600; 00054; 152.39961
2023-01-24 18:41:40.000; audio; 320; 00055; 154.444011
2023-01-24 18:41:41.000; video; 4600; 00055; 156.490359
2023-01-24 18:41:43.000; audio; 320; 00056; 158.550279
2023-01-24 18:41:45.000; video; 4600; 00056; 160.598122
2023-01-24 18:41:48.000; audio; 320; 00057; 162.643226
2023-01-24 18:41:49.000; video; 4600; 00057; 164.688975
2023-01-24 18:41:51.000; audio; 320; 00058; 165.711206
2023-01-24 18:41:53.000; video; 4600; 00058; 168.780125
2023-01-24 18:41:56.000; audio; 320; 00059; 170.826908
2023-01-24 18:41:57.000; video; 4600; 00059; 172.879416
2023-01-24 18:41:59.000; audio; 320; 00060; 174.433143
2023-01-24 18:42:01.000; video; 4600; 00060; 176.483372
2023-01-24 18:42:03.000; audio; 320; 00061; 178.018117
2023-01-24 18:42:05.000; video; 4600; 00061; 180.574839
2023-01-24 18:42:09.000; video; 4600; 00062; 184.155787
2023-01-24 18:42:09.000; audio; 320; 00062; 184.66925
2023-01-24 18:42:14.000; audio; 320; 00063; 188.760374
2023-01-24 18:42:14.000; video; 4600; 00063; 189.273605
2023-01-24 18:42:19.000; audio; 320; 00064; 193.875531
2023-01-24 18:42:19.000; video; 4600; 00064; 193.875531
2023-01-24 18:42:23.000; audio; 320; 00065; 198.480762
2023-01-24 18:42:23.000; video; 4600; 00065; 198.480762
2023-01-24 18:42:27.000; audio; 320; 00066; 202.649681
2023-01-24 18:42:27.000; video; 4600; 00066; 202.649681
2023-01-24 18:42:32.000; video; 4600; 00067; 207.251322
2023-01-24 18:42:32.000; audio; 320; 00067; 207.251322
2023-01-24 18:42:53.000; video; 4600; 00067; 228.780842
2023-01-24 18:43:01.000; audio; 320; 00068; 235.957545
2023-01-24 18:43:00.000; video; 4600; 00068; 236.469795
2023-01-24 18:43:21.000; video; 4600; 00068; 256.928885
2023-01-24 18:43:23.000; video; 1500; 00068; 257.440432
2023-01-24 18:43:33.000; audio; 320; 00069; 268.181998
2023-01-24 18:43:35.000; audio; 64; 00070; 270.228121
2023-01-24 18:43:39.000; audio; 64; 00071; 271.007109
2023-01-24 18:43:42.000; audio; 64; 00072; 271.007109
2023-01-24 18:43:44.000; audio; 64; 00073; 271.007109
2023-01-24 18:43:44.000; video; 1500; 00068; 271.007109
2023-01-24 18:43:47.000; audio; 64; 00074; 271.007109
2023-01-24 18:43:50.000; audio; 64; 00075; 271.007109
2023-01-24 18:43:53.000; audio; 64; 00076; 271.007109
2023-01-24 18:43:57.000; audio; 64; 00077; 271.007109
2023-01-24 18:44:00.000; audio; 64; 00078; 271.007109
2023-01-24 18:44:03.000; audio; 64; 00079; 271.007109
2023-01-24 18:44:05.000; video; 1500; 00068; 271.007109
2023-01-24 18:44:06.000; audio; 64; 00080; 271.007109
2023-01-24 18:44:12.000; audio; 64; 00081; 271.007109
2023-01-24 18:44:19.000; audio; 64; 00082; 271.007109
2023-01-24 18:44:25.000; audio; 64; 00083; 271.007109
2023-01-24 18:44:26.000; video; 1500; 00068; 271.007109
2023-01-24 18:44:31.000; audio; 64; 00084; 271.007109
2023-01-24 18:44:34.000; audio; 64; 00085; 271.007109
2023-01-24 18:44:35.000; audio; 64; 00086; 271.007109
2023-01-24 18:44:35.000; audio; 64; 00087; 271.007109
2023-01-24 18:44:35.000; video; 300; 00069; 271.007109
2023-01-24 18:44:35.000; audio; 192; 00068; 271.007109
2023-01-24 18:44:36.000; audio; 64; 00068; 271.403213
2023-01-24 18:44:36.000; video; 1500; 00070; 276.091162
2023-01-24 18:44:37.000; video; 1000; 00071; 277.113909
2023-01-24 18:44:38.000; video; 1000; 00072; 277.626033
2023-01-24 18:44:38.000; video; 1000; 00073; 278.139697
2023-01-24 18:44:40.000; video; 600; 00074; 280.184398
2023-01-24 18:44:44.000; video; 600; 00075; 284.275871
2023-01-24 18:45:05.000; video; 600; 00075; 299.06283
2023-01-24 18:45:06.000; video; 600; 00076; 299.06283
2023-01-24 18:45:06.000; video; 600; 00077; 299.06283
2023-01-24 18:45:06.000; video; 600; 00078; 299.42577
2023-01-24 18:45:07.000; video; 600; 00079; 299.937264
2023-01-24 18:45:11.000; video; 600; 00080; 304.545573
2023-01-24 18:45:15.000; video; 300; 00081; 308.647223
2023-01-24 18:45:19.000; video; 300; 00082; 312.228687
2023-01-24 18:45:23.000; video; 300; 00083; 315.809718
2023-01-24 18:45:27.000; video; 300; 00084; 320.413085
2023-01-24 18:45:31.000; video; 300; 00085; 323.992609
2023-01-24 18:45:35.000; video; 300; 00086; 328.613777
2023-01-24 18:45:39.000; video; 300; 00087; 332.193071
2023-01-24 18:45:40.000; audio; 128; 00085; 332.704087
2023-01-24 18:45:40.000; audio; 128; 00086; 332.704087
2023-01-24 18:45:40.000; audio; 128; 00087; 332.704087
2023-01-24 18:45:40.000; audio; 128; 00088; 333.220164
2023-01-24 18:45:43.000; video; 300; 00088; 336.812571
2023-01-24 18:45:44.000; audio; 128; 00089; 337.324805
2023-01-24 18:45:47.000; video; 1500; 00087; 340.393317
2023-01-24 18:45:48.000; video; 3200; 00087; 341.928091
2023-01-24 18:45:50.000; video; 4600; 00088; 343.462753
2023-01-24 18:45:52.000; video; 4600; 00089; 346.01933
2023-01-24 18:45:56.000; audio; 128; 00090; 349.102879
2023-01-24 18:45:55.000; video; 4600; 00090; 349.102879
2023-01-24 18:45:59.000; audio; 128; 00091; 352.173688
2023-01-24 18:45:59.000; video; 4600; 00091; 352.683433
